trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.78420866699889,48.78420866699889,t,72.44421566699748,,,,,,,,,,,,,,,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.5383025052125467,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5383025052125467,1.5383025052125467,1.4616974947874533,3.0,1,1.2883025052125467,0,4.0,3.0,1,2,0,0,0,0,0,0,0,8,,,,,121.74674816698825,133.77459212500253,133.77459212500253,133.77459212500253,134.77227479199064,135.07241858298949,135.30566287499096,135.30566287499096,135.30566287499096,136.77228458299942,136.77228458299942,136.77228458299942,136.77228458299942,137.7717503749882,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.5383025052125467,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5383025052125467,1.5383025052125467,1.4616974947874533,3.0,1,1.2883025052125467,0,4.0,3.0,1,2,0,0,0,0,0,1,1,1,,,,,,,137.7717503749882,137.7717503749882,138.77245495800162,139.0725865419954,139.30550974998914,139.30550974998914,139.30550974998914,140.77176516699546,140.77176516699546,140.77176516699546,140.77176516699546,141.7717875829985,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.5383025052125467,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5383025052125467,1.5383025052125467,1.4616974947874533,3.0,1,1.2883025052125467,0,4.0,3.0,1,2,0,0,0,0,0,2,2,7,,,,,,,141.7717875829985,141.7717875829985,142.77225845798966,143.072267208001,143.30547062499681,143.30547062499681,143.30547062499681,144.7722543330019,144.7722543330019,144.7722543330019,144.7722543330019,145.77176929199777,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.5383025052125467,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5383025052125467,1.5383025052125467,1.4616974947874533,3.0,1,1.2883025052125467,0,4.0,3.0,1,2,0,0,0,0,0,3,3,3,,,,,,,145.77176929199777,145.77176929199777,146.77223991700157,147.07243766699685,147.3054759999941,147.3054759999941,147.3054759999941,148.77228262499557,148.77228262499557,148.77228262499557,148.77228262499557,149.7716612919903,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.5383025052125467,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5383025052125467,1.5383025052125467,1.4616974947874533,3.0,1,1.2883025052125467,0,4.0,3.0,1,2,0,0,0,0,0,4,4,0,,,,,,,149.7716612919903,149.7716612919903,150.77199958299752,151.07201849999547,151.3054124170012,151.3054124170012,151.3054124170012,152.77221341698896,152.77221341698896,152.77221341698896,152.77221341698896,153.7717502079904,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.5383025052125467,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5383025052125467,1.5383025052125467,1.4616974947874533,3.0,1,1.2883025052125467,0,4.0,3.0,1,2,0,0,0,0,0,5,5,6,,,,,,,153.7717502079904,153.7717502079904,154.77229579199047,155.07235695800046,155.30566354199254,155.30566354199254,155.30566354199254,156.772161957997,156.772161957997,156.772161957997,156.772161957997,157.77172766700096,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.5383025052125467,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5383025052125467,1.5383025052125467,1.4616974947874533,3.0,1,1.2883025052125467,0,4.0,3.0,1,2,0,0,0,0,0,6,6,5,,,,,,,157.77172766700096,157.77172766700096,158.77227533300174,159.07250449999992,159.30546879199392,159.30546879199392,159.30546879199392,160.77227624999068,160.77227624999068,160.77227624999068,160.77227624999068,161.77195229199424,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.5383025052125467,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5383025052125467,1.5383025052125467,1.4616974947874533,3.0,1,1.2883025052125467,0,4.0,3.0,1,2,0,0,0,0,0,7,7,2,,,,,,,161.77195229199424,161.77195229199424,162.77245229198888,163.07241679199797,163.30575545800093,163.30575545800093,163.30575545800093,164.7725147500023,164.7725147500023,164.7725147500023,164.7725147500023,165.77175312499458,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.5383025052125467,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5383025052125467,1.5383025052125467,1.4616974947874533,3.0,1,1.2883025052125467,0,4.0,3.0,1,2,0,0,0,0,0,8,8,4,,,,,,,165.77175312499458,165.77175312499458,166.77222120799706,167.07246749999467,167.3054473749944,167.3054473749944,167.3054473749944,168.77245045799646,168.77245045799646,168.77245045799646,168.77245045799646,169.7918801670021,200003,302,2023-04-07_12h53.09.225,DMS_et_12-36,2022.2.4,None,
