trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.89650066699687,49.89650066699687,t,65.91051462500036,,,,,,,,,,,,,,,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
4,PRED,12,1.1665150399826,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1665150399826,2.1665150399826003,0.8334849600174001,3.0,1,1.9165150399826,0,4.0,3.0,1,2,0,0,0,0,0,0,0,4,,,,,116.32475749999867,128.3565439169979,128.3565439169979,128.3565439169979,129.3702044169986,130.27043516699632,130.52332187499997,130.52332187499997,130.52332187499997,131.35624983399612,131.37042145899613,131.37042145899613,131.37042145899613,132.36994504199538,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
0,PRED,12,1.1665150399826,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.1665150399826,2.1665150399826003,0.8334849600174001,3.0,1,1.9165150399826,0,4.0,3.0,1,2,0,0,0,0,0,1,1,0,,,,,,,132.36994504199538,132.36994504199538,133.37040595899452,134.28940204199898,134.53703029199824,134.53703029199824,134.53703029199824,135.370210958994,135.370210958994,135.370210958994,135.370210958994,136.36981649999507,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
5,PRED,12,1.1665150399826,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1665150399826,2.1665150399826003,0.8334849600174001,3.0,1,1.9165150399826,0,4.0,3.0,1,2,0,0,0,0,0,2,2,5,,,,,,,136.36981649999507,136.36981649999507,137.37025754199567,138.2894578339983,138.53714320899599,138.53714320899599,138.53714320899599,139.37043416699453,139.37043416699453,139.37043416699453,139.37043416699453,140.3698217919955,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
6,PRED,12,1.1665150399826,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.1665150399826,2.1665150399826003,0.8334849600174001,3.0,1,1.9165150399826,0,4.0,3.0,1,2,0,0,0,0,0,3,3,6,,,,,,,140.3698217919955,140.3698217919955,141.3702152919941,142.2885484590006,142.53677970900026,142.53677970900026,142.53677970900026,143.37042404199747,143.37042404199747,143.37042404199747,143.37042404199747,144.36932741700002,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
1,PRED,12,1.1665150399826,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.1665150399826,2.1665150399826003,0.8334849600174001,3.0,1,1.9165150399826,0,4.0,3.0,1,2,0,0,0,0,0,4,4,1,,,,,,,144.36932741700002,144.36932741700002,145.3704536669975,146.2897323340003,146.53714379199664,146.53714379199664,146.53714379199664,147.37040804199933,147.37040804199933,147.37040804199933,147.37040804199933,148.36998524999944,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
3,PRED,12,1.1665150399826,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.1665150399826,2.1665150399826003,0.8334849600174001,3.0,1,1.9165150399826,0,4.0,3.0,1,2,0,0,0,0,0,5,5,3,,,,,,,148.36998524999944,148.36998524999944,149.3704134590007,150.2896435839939,150.53699487499398,150.53699487499398,150.53699487499398,151.37045179199777,151.37045179199777,151.37045179199777,151.37045179199777,152.3700786249974,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
7,PRED,12,1.1665150399826,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.1665150399826,2.1665150399826003,0.8334849600174001,3.0,1,1.9165150399826,0,4.0,3.0,1,2,0,0,0,0,0,6,6,7,,,,,,,152.3700786249974,152.3700786249974,153.37048412500008,154.28946662499948,154.53714662499988,154.53714662499988,154.53714662499988,155.37041179199878,155.37041179199878,155.37041179199878,155.37041179199878,156.37018383399845,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
2,PRED,12,1.1665150399826,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.1665150399826,2.1665150399826003,0.8334849600174001,3.0,1,1.9165150399826,0,4.0,3.0,1,2,0,0,0,0,0,7,7,2,,,,,,,156.37018383399845,156.37018383399845,157.37051891699957,158.28978204199666,158.53715637499408,158.53715637499408,158.53715637499408,159.37043999999878,159.37043999999878,159.37043999999878,159.37043999999878,160.3698640839939,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
8,PRED,12,1.1665150399826,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.1665150399826,2.1665150399826003,0.8334849600174001,3.0,1,1.9165150399826,0,4.0,3.0,1,2,0,0,0,0,0,8,8,8,,,,,,,160.3698640839939,160.3698640839939,161.3704139170004,162.2889578749964,162.5368454999989,162.5368454999989,162.5368454999989,163.37018387499847,163.37018387499847,163.37018387499847,163.37018387499847,164.39083662499615,200006,002,2023-04-07_10h50.27.245,DMS_et_12-36,2022.2.4,None,
