paradigm_name,trialNum,cue_onset,cue_dur,delayTime,delay_resp_period,rest_dur,trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,targImage,targImage_i,targImage_pos,targImage_X,targImage_Y,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,n,roi.numLooks_mean,roi.numLooks_raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roi.numLooks_std,roi.timesOff_raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roi.timesOn_raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,20,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',2.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,21,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',12.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,22,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',16.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,23,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',10.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,24,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',3.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,25,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',7.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,26,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',22.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,27,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',5.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,28,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',23.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,29,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,30,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',18.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,31,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',21.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,32,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',32.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,33,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',33.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,34,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',8.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,35,PRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',29.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 

extraInfo
participant,100001
session,001
date,2023-04-13_16h01.48.438
expName,DMS_etROI_12-36_stimBlast
psychopyVersion,2022.2.4
frameRate,59.80043100270544
﻿paradigm_name,trialNum,cue_onset,cue_dur,delayTime,delay_resp_period,rest_dur,trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,targImage,targImage_i,targImage_pos,targImage_X,targImage_Y,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,n,roi.numLooks_mean,roi.numLooks_raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roi.numLooks_std,roi.timesOff_raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roi.timesOn_raw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,order,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,36,UNPRED,12,0.3797027604789831,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',23.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,37,UNPRED,12,0.3797027604789831,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',13.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,38,UNPRED,12,0.3797027604789831,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',35.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
stimBlast2,36,0,0.1,0.3797027604789831,0.7,0.2,39,UNPRED,12,0.3797027604789831,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.3797027604789831,0.4797027604789831,0.3202972395210169,0.8,0.2297027604789831,0,1.0,0.8,0.2,1.0,0.0,0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.0,'', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--','', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--', '--',0.0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
