trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.22887945803814,88.22887945803814,t,28.538942791055888,,,,,,,,,,,,,,,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.7292999756722155,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,0,0,0,0,0,0,0,6,,,,,117.29176062485203,129.3230825830251,129.3230825830251,129.3230825830251,130.32969891582616,130.81540158297867,131.04853891581297,131.04853891581297,131.04853891581297,132.316386874998,132.3300224998966,132.3300224998966,132.3300224998966,133.32954574981704,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.7292999756722155,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,0,0,0,0,0,1,1,3,,,,,,,133.32954574981704,133.32954574981704,134.33019529096782,134.81590229086578,135.04937649983913,135.04937649983913,135.04937649983913,136.32994533283636,136.32994533283636,136.32994533283636,136.32994533283636,137.32911045802757,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.7292999756722155,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,0,0,0,0,0,2,2,2,,,,,,,137.32911045802757,137.32911045802757,138.33017937489785,138.81611879100092,139.049747165991,139.049747165991,139.049747165991,140.32977629103698,140.32977629103698,140.32977629103698,140.32977629103698,141.3298148328904,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.7292999756722155,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,0,0,0,0,0,3,3,4,,,,,,,141.3298148328904,141.3298148328904,142.330261540832,142.81597762485035,143.04932824987918,143.04932824987918,143.04932824987918,144.33019362483174,144.33019362483174,144.33019362483174,144.33019362483174,145.32964779087342,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.7292999756722155,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,0,0,0,0,0,4,4,8,,,,,,,145.32964779087342,145.32964779087342,146.33015712490305,146.81591329094954,147.0492049998138,147.0492049998138,147.0492049998138,148.33016533288173,148.33016533288173,148.33016533288173,148.33016533288173,149.32989216595888,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.7292999756722155,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,0,0,0,0,0,5,5,7,,,,,,,149.32989216595888,149.32989216595888,150.32994808303192,150.8153105408419,151.04874362493865,151.04874362493865,151.04874362493865,152.3301794580184,152.3301794580184,152.3301794580184,152.3301794580184,153.3296302498784,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.7292999756722155,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,0,0,0,0,0,6,6,1,,,,,,,153.3296302498784,153.3296302498784,154.3303246658761,154.8160537078511,155.049374749884,155.049374749884,155.049374749884,156.330153665971,156.330153665971,156.330153665971,156.330153665971,157.3295596248936,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.7292999756722155,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,0,0,0,0,0,7,7,0,,,,,,,157.3295596248936,157.3295596248936,158.33015199983492,158.81611708295532,159.04941545799375,159.04941545799375,159.04941545799375,160.33021512487903,160.33021512487903,160.33021512487903,160.33021512487903,161.32992962491699,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.7292999756722155,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,0,0,0,0,0,8,8,5,,,,,,,161.32992962491699,161.32992962491699,162.3301533749327,162.8161294159945,163.04966054088436,163.04966054088436,163.04966054088436,164.3301979159005,164.3301979159005,164.3301979159005,164.3301979159005,165.3541403329,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,165.3541403329,177.3828277499415,,,,,,,,,,,,,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
16,UNPRED,12,0.7292999756722155,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7292999756722155,1.7292999756722156,1.2707000243277844,3.0,1,1.4792999756722156,0,4.0,3.0,1,2,1,0,1,0,0,0,0,7,,,,,,,177.3828277499415,177.3828277499415,178.3969090830069,178.8636730830185,179.09709124988876,179.09709124988876,179.09709124988876,180.38315195799805,180.38315195799805,180.38315195799805,180.38315195799805,181.396708374843,100001,001,2023-03-31_09h52.14.461,DMS_et_12-36,2022.2.4,None,
