0.8852 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
153.7718 	EXP 	Delay: autoDraw = False
153.7718 	EXP 	Response_1: autoDraw = False
153.7718 	EXP 	Response_2: autoDraw = False
153.7718 	EXP 	Response_3: autoDraw = False
153.7718 	EXP 	polygon: autoDraw = False
153.7718 	EXP 	sample: image = 'images/picture_1.png'
153.7718 	EXP 	sample: autoDraw = True
153.7718 	EXP 	Delay: autoDraw = True
154.2266 	DATA 	Keypress: t
154.7723 	EXP 	sample: autoDraw = False
155.0724 	EXP 	Delay: autoDraw = False
155.3057 	EXP 	Response_1: autoDraw = True
155.3057 	EXP 	Response_2: autoDraw = True
155.3057 	EXP 	Response_3: autoDraw = True
156.7722 	EXP 	Response_1: autoDraw = False
156.7722 	EXP 	Response_2: autoDraw = False
156.7722 	EXP 	Response_3: autoDraw = False
156.7722 	EXP 	polygon: autoDraw = True
157.2268 	DATA 	Keypress: t
157.7594 	EXP 	New trial (rep=0, index=6): OrderedDict([('trial_count', 5), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.5383025052125467), ('stimImage_i', 0), ('stimImage', 'images/picture_1.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage2_X', -11.733433509789464), ('responseImage2_Y', -11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage3_X', -11.733433509789462), ('responseImage3_Y', 11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.5383025052125467), ('resp_onset', 1.5383025052125467), ('resp_dur', 1.4616974947874533), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.2883025052125467), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
157.7717 	EXP 	polygon: autoDraw = False
157.7717 	EXP 	sample: autoDraw = False
157.7717 	EXP 	Delay: autoDraw = False
157.7717 	EXP 	Response_1: autoDraw = False
157.7717 	EXP 	Response_2: autoDraw = False
157.7717 	EXP 	Response_3: autoDraw = False
157.7717 	EXP 	polygon: autoDraw = False
157.7717 	EXP 	sample: image = 'images/picture_1.png'
157.7717 	EXP 	sample: autoDraw = True
157.7717 	EXP 	Delay: autoDraw = True
158.7723 	EXP 	sample: autoDraw = False
159.0725 	EXP 	Delay: autoDraw = False
159.3055 	EXP 	Response_1: autoDraw = True
159.3055 	EXP 	Response_2: autoDraw = True
159.3055 	EXP 	Response_3: autoDraw = True
160.2271 	DATA 	Keypress: t
160.7723 	EXP 	Response_1: autoDraw = False
160.7723 	EXP 	Response_2: autoDraw = False
160.7723 	EXP 	Response_3: autoDraw = False
160.7723 	EXP 	polygon: autoDraw = True
161.7592 	EXP 	New trial (rep=0, index=7): OrderedDict([('trial_count', 2), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.5383025052125467), ('stimImage_i', 0), ('stimImage', 'images/picture_1.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage1_X', -11.733433509789464), ('responseImage1_Y', -11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage2_X', -11.733433509789462), ('responseImage2_Y', 11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789464, 11.733433509789462]), ('responseImage3_X', 11.733433509789464), ('responseImage3_Y', 11.733433509789462), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.5383025052125467), ('resp_onset', 1.5383025052125467), ('resp_dur', 1.4616974947874533), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.2883025052125467), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
161.7720 	EXP 	polygon: autoDraw = False
161.7720 	EXP 	sample: autoDraw = False
161.7720 	EXP 	Delay: autoDraw = False
161.7720 	EXP 	Response_1: autoDraw = False
161.7720 	EXP 	Response_2: autoDraw = False
161.7720 	EXP 	Response_3: autoDraw = False
161.7720 	EXP 	polygon: autoDraw = False
161.7720 	EXP 	sample: image = 'images/picture_1.png'
161.7720 	EXP 	sample: autoDraw = True
161.7720 	EXP 	Delay: autoDraw = True
162.7725 	EXP 	sample: autoDraw = False
163.0724 	EXP 	Delay: autoDraw = False
163.2270 	DATA 	Keypress: t
163.3058 	EXP 	Response_1: autoDraw = True
163.3058 	EXP 	Response_2: autoDraw = True
163.3058 	EXP 	Response_3: autoDraw = True
164.7725 	EXP 	Response_1: autoDraw = False
164.7725 	EXP 	Response_2: autoDraw = False
164.7725 	EXP 	Response_3: autoDraw = False
164.7725 	EXP 	polygon: autoDraw = True
165.7595 	EXP 	New trial (rep=0, index=8): OrderedDict([('trial_count', 4), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.5383025052125467), ('stimImage_i', 0), ('stimImage', 'images/picture_1.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage1_X', -11.733433509789462), ('responseImage1_Y', 11.733433509789464), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789464, 11.733433509789462]), ('responseImage2_X', 11.733433509789464), ('responseImage2_Y', 11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789462, -11.733433509789466]), ('responseImage3_X', 11.733433509789462), ('responseImage3_Y', -11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.5383025052125467), ('resp_onset', 1.5383025052125467), ('resp_dur', 1.4616974947874533), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.2883025052125467), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
165.7718 	EXP 	polygon: autoDraw = False
165.7718 	EXP 	sample: autoDraw = False
165.7718 	EXP 	Delay: autoDraw = False
