0.9470 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
55.7200 	EXP 	Imported /Users/richard/Visual_Attention/data/100001/DMS_etROI_12-36_stimBlast/2023-04-14_09h54.24.039/0-PRED_12-36.csv as conditions, 40 conditions, 43 params
55.7210 	EXP 	Created sequence: random, trialTypes=40, nReps=40, seed=None
55.7220 	EXP 	New trial (rep=0, index=0): OrderedDict([('paradigm_name', 'stimBlast2'), ('trialNum', 40), ('cue_onset', 0), ('cue_dur', 0.1), ('delayTime', 0.4690971631739732), ('delay_resp_period', 0.7), ('rest_dur', 0.1), ('trial_count', 32), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.4690971631739732), ('stimImage_i', 2), ('stimImage', 'images/picture_3.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage2_X', -11.733433509789464), ('responseImage2_Y', -11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage3_X', -11.733433509789462), ('responseImage3_Y', 11.733433509789464), ('targImage', 'images/picture_3.png'), ('targImage_i', 2), ('targImage_pos', [-11.733433509789462, 11.733433509789464]), ('targImage_X', [-11.733433509789462, 11.733433509789464]), ('targImage_Y', [-11.733433509789462, 11.733433509789464]), ('delay_onset', 0.1), ('delay_dur', 0.4690971631739732), ('resp_onset', 0.5690971631739732), ('resp_dur', 0.23090283682602675), ('rest_onset', 0.7999999999999999), ('circle_dur', 0.3190971631739732), ('circle_onset', 0), ('total_dur', 0.8999999999999999), ('cross_onset', 0.7999999999999999), ('cross_dur', 0.1)])
55.7463 	EXP 	text_2: autoDraw = False
55.7463 	EXP 	text_2: autoDraw = False
55.7463 	EXP 	sample: image = 'images/picture_3.png'
55.7463 	EXP 	sample: autoDraw = True
55.7463 	EXP 	Delay: autoDraw = True
55.8508 	EXP 	sample: autoDraw = False
56.0705 	EXP 	Delay: autoDraw = False
56.3046 	EXP 	Response_1: autoDraw = True
56.3046 	EXP 	Response_2: autoDraw = True
56.3046 	EXP 	Response_3: autoDraw = True
56.5374 	EXP 	polygon: autoDraw = True
56.5511 	EXP 	Response_1: autoDraw = False
56.5511 	EXP 	Response_2: autoDraw = False
56.5511 	EXP 	Response_3: autoDraw = False
56.6412 	EXP 	New trial (rep=0, index=1): OrderedDict([('paradigm_name', 'stimBlast2'), ('trialNum', 40), ('cue_onset', 0), ('cue_dur', 0.1), ('delayTime', 0.4690971631739732), ('delay_resp_period', 0.7), ('rest_dur', 0.1), ('trial_count', 33), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.4690971631739732), ('stimImage_i', 2), ('stimImage', 'images/picture_3.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage1_X', -11.733433509789462), ('responseImage1_Y', 11.733433509789464), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage2_X', -11.733433509789464), ('responseImage2_Y', -11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789464, 11.733433509789462]), ('responseImage3_X', 11.733433509789464), ('responseImage3_Y', 11.733433509789462), ('targImage', 'images/picture_3.png'), ('targImage_i', 2), ('targImage_pos', [11.733433509789464, 11.733433509789462]), ('targImage_X', [11.733433509789464, 11.733433509789462]), ('targImage_Y', [11.733433509789464, 11.733433509789462]), ('delay_onset', 0.1), ('delay_dur', 0.4690971631739732), ('resp_onset', 0.5690971631739732), ('resp_dur', 0.23090283682602675), ('rest_onset', 0.7999999999999999), ('circle_dur', 0.3190971631739732), ('circle_onset', 0), ('total_dur', 0.8999999999999999), ('cross_onset', 0.7999999999999999), ('cross_dur', 0.1)])
56.6697 	EXP 	polygon: autoDraw = False
56.6697 	EXP 	sample: autoDraw = False
56.6697 	EXP 	Delay: autoDraw = False
56.6697 	EXP 	Response_1: autoDraw = False
56.6697 	EXP 	Response_2: autoDraw = False
56.6697 	EXP 	Response_3: autoDraw = False
56.6697 	EXP 	polygon: autoDraw = False
56.6697 	EXP 	roi: autoDraw = False
56.6697 	EXP 	sample: image = 'images/picture_3.png'
56.6697 	EXP 	sample: autoDraw = True
56.6697 	EXP 	Delay: autoDraw = True
56.7844 	EXP 	sample: autoDraw = False
57.0046 	EXP 	Delay: autoDraw = False
57.2177 	EXP 	Response_1: autoDraw = True
57.2177 	EXP 	Response_2: autoDraw = True
57.2177 	EXP 	Response_3: autoDraw = True
57.4511 	EXP 	Response_1: autoDraw = False
57.4511 	EXP 	Response_2: autoDraw = False
57.4511 	EXP 	Response_3: autoDraw = False
57.4511 	EXP 	polygon: autoDraw = True
57.5395 	EXP 	New trial (rep=0, index=2): OrderedDict([('paradigm_name', 'stimBlast2'), ('trialNum', 40), ('cue_onset', 0), ('cue_dur', 0.1), ('delayTime', 0.4690971631739732), ('delay_resp_period', 0.7), ('rest_dur', 0.1), ('trial_count', 11), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.4690971631739732), ('stimImage_i', 2), ('stimImage', 'images/picture_3.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789462, -11.733433509789466]), ('responseImage1_X', 11.733433509789462), ('responseImage1_Y', -11.733433509789464), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage2_X', -11.733433509789462), ('responseImage2_Y', 11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage3_X', -11.733433509789464), ('responseImage3_Y', -11.733433509789462), ('targImage', 'images/picture_3.png'), ('targImage_i', 2), ('targImage_pos', [-11.733433509789466, -11.733433509789462]), ('targImage_X', [-11.733433509789466, -11.733433509789462]), ('targImage_Y', [-11.733433509789466, -11.733433509789462]), ('delay_onset', 0.1), ('delay_dur', 0.4690971631739732), ('resp_onset', 0.5690971631739732), ('resp_dur', 0.23090283682602675), ('rest_onset', 0.7999999999999999), ('circle_dur', 0.3190971631739732), ('circle_onset', 0), ('total_dur', 0.8999999999999999), ('cross_onset', 0.7999999999999999), ('cross_dur', 0.1)])
57.5699 	EXP 	polygon: autoDraw = False
57.5699 	EXP 	sample: autoDraw = False
57.5699 	EXP 	Delay: autoDraw = False
57.5699 	EXP 	Response_1: autoDraw = False
57.5699 	EXP 	Response_2: autoDraw = False
57.5699 	EXP 	Response_3: autoDraw = False
57.5699 	EXP 	polygon: autoDraw = False
57.5699 	EXP 	roi: autoDraw = False
57.5699 	EXP 	sample: image = 'images/picture_3.png'
57.5699 	EXP 	sample: autoDraw = True
57.5699 	EXP 	Delay: autoDraw = True
57.6845 	EXP 	sample: autoDraw = False
57.9040 	EXP 	Delay: autoDraw = False
58.1177 	EXP 	Response_1: autoDraw = True
58.1177 	EXP 	Response_2: autoDraw = True
58.1177 	EXP 	Response_3: autoDraw = True
58.3511 	EXP 	Response_1: autoDraw = False
58.3511 	EXP 	Response_2: autoDraw = False
58.3511 	EXP 	Response_3: autoDraw = False
58.3511 	EXP 	polygon: autoDraw = True
58.4388 	EXP 	New trial (rep=0, index=3): OrderedDict([('paradigm_name', 'stimBlast2'), ('trialNum', 40), ('cue_onset', 0), ('cue_dur', 0.1), ('delayTime', 0.4690971631739732), ('delay_resp_period', 0.7), ('rest_dur', 0.1), ('trial_count', 37), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.4690971631739732), ('stimImage_i', 2), ('stimImage', 'images/picture_3.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage1_X', -11.733433509789464), ('responseImage1_Y', -11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789462, -11.733433509789466]), ('responseImage2_X', 11.733433509789462), ('responseImage2_Y', -11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789464, 11.733433509789462]), ('responseImage3_X', 11.733433509789464), ('responseImage3_Y', 11.733433509789462), ('targImage', 'images/picture_3.png'), ('targImage_i', 2), ('targImage_pos', [11.733433509789464, 11.733433509789462]), ('targImage_X', [11.733433509789464, 11.733433509789462]), ('targImage_Y', [11.733433509789464, 11.733433509789462]), ('delay_onset', 0.1), ('delay_dur', 0.4690971631739732), ('resp_onset', 0.5690971631739732), ('resp_dur', 0.23090283682602675), ('rest_onset', 0.7999999999999999), ('circle_dur', 0.3190971631739732), ('circle_onset', 0), ('total_dur', 0.8999999999999999), ('cross_onset', 0.7999999999999999), ('cross_dur', 0.1)])
58.4698 	EXP 	polygon: autoDraw = False
58.4698 	EXP 	sample: autoDraw = False
58.4698 	EXP 	Delay: autoDraw = False
58.4698 	EXP 	Response_1: autoDraw = False
58.4698 	EXP 	Response_2: autoDraw = False
58.4698 	EXP 	Response_3: autoDraw = False
58.4698 	EXP 	polygon: autoDraw = False
58.4698 	EXP 	roi: autoDraw = False
58.4698 	EXP 	sample: image = 'images/picture_3.png'
58.4698 	EXP 	sample: autoDraw = True
58.4698 	EXP 	Delay: autoDraw = True
58.5846 	EXP 	sample: autoDraw = False
58.8038 	EXP 	Delay: autoDraw = False
59.0178 	EXP 	Response_1: autoDraw = True
59.0178 	EXP 	Response_2: autoDraw = True
59.0178 	EXP 	Response_3: autoDraw = True
59.2511 	EXP 	Response_1: autoDraw = False
59.2511 	EXP 	Response_2: autoDraw = False
59.2511 	EXP 	Response_3: autoDraw = False
59.2511 	EXP 	polygon: autoDraw = True
59.3390 	EXP 	New trial (rep=0, index=4): OrderedDict([('paradigm_name', 'stimBlast2'), ('trialNum', 40), ('cue_onset', 0), ('cue_dur', 0.1), ('delayTime', 0.4690971631739732), ('delay_resp_period', 0.7), ('rest_dur', 0.1), ('trial_count', 17), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.4690971631739732), ('stimImage_i', 2), ('stimImage', 'images/picture_3.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage1_X', -11.733433509789462), ('responseImage1_Y', 11.733433509789464), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789462, -11.733433509789466]), ('responseImage2_X', 11.733433509789462), ('responseImage2_Y', -11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789464, 11.733433509789462]), ('responseImage3_X', 11.733433509789464), ('responseImage3_Y', 11.733433509789462), ('targImage', 'images/picture_3.png'), ('targImage_i', 2), ('targImage_pos', [11.733433509789464, 11.733433509789462]), ('targImage_X', [11.733433509789464, 11.733433509789462]), ('targImage_Y', [11.733433509789464, 11.733433509789462]), ('delay_onset', 0.1), ('delay_dur', 0.4690971631739732), ('resp_onset', 0.5690971631739732), ('resp_dur', 0.23090283682602675), ('rest_onset', 0.7999999999999999), ('circle_dur', 0.3190971631739732), ('circle_onset', 0), ('total_dur', 0.8999999999999999), ('cross_onset', 0.7999999999999999), ('cross_dur', 0.1)])
59.3697 	EXP 	polygon: autoDraw = False
59.3697 	EXP 	sample: autoDraw = False
59.3697 	EXP 	Delay: autoDraw = False
59.3697 	EXP 	Response_1: autoDraw = False
59.3697 	EXP 	Response_2: autoDraw = False
59.3697 	EXP 	Response_3: autoDraw = False
59.3697 	EXP 	polygon: autoDraw = False
59.3697 	EXP 	roi: autoDraw = False
59.3697 	EXP 	sample: image = 'images/picture_3.png'
59.3697 	EXP 	sample: autoDraw = True
59.3697 	EXP 	Delay: autoDraw = True
59.4844 	EXP 	sample: autoDraw = False
59.7040 	EXP 	Delay: autoDraw = False
59.9177 	EXP 	Response_1: autoDraw = True
59.9177 	EXP 	Response_2: autoDraw = True
59.9177 	EXP 	Response_3: autoDraw = True
60.1511 	EXP 	Response_1: autoDraw = False
60.1511 	EXP 	Response_2: autoDraw = False
60.1511 	EXP 	Response_3: autoDraw = False
60.1511 	EXP 	polygon: autoDraw = True
60.2384 	EXP 	New trial (rep=0, index=5): OrderedDict([('paradigm_name', 'stimBlast2'), ('trialNum', 40), ('cue_onset', 0), ('cue_dur', 0.1), ('delayTime', 0.4690971631739732), ('delay_resp_period', 0.7), ('rest_dur', 0.1), ('trial_count', 36), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.4690971631739732), ('stimImage_i', 2), ('stimImage', 'images/picture_3.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage1_X', -11.733433509789462), ('responseImage1_Y', 11.733433509789464), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage2_X', -11.733433509789464), ('responseImage2_Y', -11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789464, 11.733433509789462]), ('responseImage3_X', 11.733433509789464), ('responseImage3_Y', 11.733433509789462), ('targImage', 'images/picture_3.png'), ('targImage_i', 2), ('targImage_pos', [11.733433509789464, 11.733433509789462]), ('targImage_X', [11.733433509789464, 11.733433509789462]), ('targImage_Y', [11.733433509789464, 11.733433509789462]), ('delay_onset', 0.1), ('delay_dur', 0.4690971631739732), ('resp_onset', 0.5690971631739732), ('resp_dur', 0.23090283682602675), ('rest_onset', 0.7999999999999999), ('circle_dur', 0.3190971631739732), ('circle_onset', 0), ('total_dur', 0.8999999999999999), ('cross_onset', 0.7999999999999999), ('cross_dur', 0.1)])
60.2701 	EXP 	polygon: autoDraw = False
60.2701 	EXP 	sample: autoDraw = False
60.2701 	EXP 	Delay: autoDraw = False
60.2701 	EXP 	Response_1: autoDraw = False
60.2701 	EXP 	Response_2: autoDraw = False
60.2701 	EXP 	Response_3: autoDraw = False
60.2701 	EXP 	polygon: autoDraw = False
60.2701 	EXP 	roi: autoDraw = False
60.2701 	EXP 	sample: image = 'images/picture_3.png'
60.2701 	EXP 	sample: autoDraw = True
60.2701 	EXP 	Delay: autoDraw = True
60.3842 	EXP 	sample: autoDraw = False
60.6043 	EXP 	Delay: autoDraw = False
60.8175 	EXP 	Response_1: autoDraw = True
60.8175 	EXP 	Response_2: autoDraw = True
60.8175 	EXP 	Response_3: autoDraw = True
61.0511 	EXP 	Response_1: autoDraw = False
61.0511 	EXP 	Response_2: autoDraw = False
61.0511 	EXP 	Response_3: autoDraw = False
61.0511 	EXP 	polygon: autoDraw = True
61.1389 	EXP 	New trial (rep=0, index=6): OrderedDict([('paradigm_name', 'stimBlast2'), ('trialNum', 40), ('cue_onset', 0), ('cue_dur', 0.1), ('delayTime', 0.4690971631739732), ('delay_resp_period', 0.7), ('rest_dur', 0.1), ('trial_count', 29), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.4690971631739732), ('stimImage_i', 2), ('stimImage', 'images/picture_3.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage2_X', -11.733433509789462), ('responseImage2_Y', 11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage3_X', -11.733433509789464), ('responseImage3_Y', -11.733433509789462), ('targImage', 'images/picture_3.png'), ('targImage_i', 2), ('targImage_pos', [-11.733433509789466, -11.733433509789462]), ('targImage_X', [-11.733433509789466, -11.733433509789462]), ('targImage_Y', [-11.733433509789466, -11.733433509789462]), ('delay_onset', 0.1), ('delay_dur', 0.4690971631739732), ('resp_onset', 0.5690971631739732), ('resp_dur', 0.23090283682602675), ('rest_onset', 0.7999999999999999), ('circle_dur', 0.3190971631739732), ('circle_onset', 0), ('total_dur', 0.8999999999999999), ('cross_onset', 0.7999999999999999), ('cross_dur', 0.1)])
61.1704 	EXP 	polygon: autoDraw = False
61.1704 	EXP 	sample: autoDraw = False
61.1704 	EXP 	Delay: autoDraw = False
61.1704 	EXP 	Response_1: autoDraw = False
61.1704 	EXP 	Response_2: autoDraw = False
61.1704 	EXP 	Response_3: autoDraw = False
61.1704 	EXP 	polygon: autoDraw = False
61.1704 	EXP 	roi: autoDraw = False
61.1704 	EXP 	sample: image = 'images/picture_3.png'
61.1704 	EXP 	sample: autoDraw = True
61.1704 	EXP 	Delay: autoDraw = True
61.2842 	EXP 	sample: autoDraw = False
61.5032 	EXP 	Delay: autoDraw = False
61.7174 	EXP 	Response_1: autoDraw = True
61.7174 	EXP 	Response_2: autoDraw = True
61.7174 	EXP 	Response_3: autoDraw = True
61.9508 	EXP 	Response_1: autoDraw = False
61.9508 	EXP 	Response_2: autoDraw = False
61.9508 	EXP 	Response_3: autoDraw = False
61.9508 	EXP 	polygon: autoDraw = True
