paradigm_name,trialNum,cue_onset,cue_dur,delayTime,delay_resp_period,rest_dur,trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,targImage,targImage_i,targImage_pos,targImage_X,targImage_Y,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,roi.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,roi.stopped,polygon.stopped,roi.numLooks,roi.timesOn,roi.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,31,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,9,9,31,,,,,,,63.870162542007165,63.870162542007165,63.98450791701907,64.20413137500873,64.41754645801848,64.41754645801848,64.41754645801848,64.41754645801848,64.6509727500088,64.6509727500088,64.6509727500088,64.6509727500088,64.6509727500088,64.76997058300185,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,9,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,10,10,9,,,,,,,64.76997058300185,64.76997058300185,64.8843595829967,65.10393108299468,65.31769479200011,65.31769479200011,65.31769479200011,65.31769479200011,65.5511256250029,65.5511256250029,65.5511256250029,65.5511256250029,65.5511256250029,65.67011562502012,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,25,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,11,11,25,,,,,,,65.67011562502012,65.67011562502012,65.78439450002043,66.00429354200605,66.21752175001893,66.21752175001893,66.21752175001893,66.21752175001893,66.45128762500826,66.45128762500826,66.45128762500826,66.45128762500826,66.45128762500826,66.57001920801122,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,14,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,12,12,14,,,,,,,66.57001920801122,66.57001920801122,66.68436858299538,66.9039762080065,67.11776183301117,67.11776183301117,67.11776183301117,67.11776183301117,67.35116383299464,67.35116383299464,67.35116383299464,67.35116383299464,67.35116383299464,67.47004937499878,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,4,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,13,13,4,,,,,,,67.47004937499878,67.47004937499878,67.58449916701647,67.80407379200915,68.01760300001479,68.01760300001479,68.01760300001479,68.01760300001479,68.25112637502025,68.25112637502025,68.25112637502025,68.25112637502025,68.25112637502025,68.37075137501233,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,12,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,14,14,12,,,,,,,68.37075137501233,68.37075137501233,68.48443183299969,68.70473433300504,68.91790087500704,68.91790087500704,68.91790087500704,68.91790087500704,69.15088579201256,69.15088579201256,69.15088579201256,69.15088579201256,69.15088579201256,69.2699148330139,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,5,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,15,15,5,,,,,,,69.2699148330139,69.2699148330139,69.38444591700681,69.60396504201344,69.81753937501344,69.81753937501344,69.81753937501344,69.81753937501344,70.05113758301013,70.05113758301013,70.05113758301013,70.05113758301013,70.05113758301013,70.16987245800556,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,35,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,16,16,35,,,,,,,70.16987245800556,70.16987245800556,70.28442375001032,70.50396075000754,70.71758658299223,70.71758658299223,70.71758658299223,70.71758658299223,70.95114874999854,70.95114874999854,70.95114874999854,70.95114874999854,70.95114874999854,71.06980516700423,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,2,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,17,17,2,,,,,,,71.06980516700423,71.06980516700423,71.18459041701863,71.40367129200604,71.6176375829964,71.6176375829964,71.6176375829964,71.6176375829964,71.8509617499949,71.8509617499949,71.8509617499949,71.8509617499949,71.8509617499949,71.95176595801604,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,15,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,18,18,15,,,,,,,71.95176595801604,71.95176595801604,72.05104916699929,72.28409579201252,72.51775933301542,72.51775933301542,72.51775933301542,72.51775933301542,72.75100479199318,72.75100479199318,72.75100479199318,72.75100479199318,72.75100479199318,72.87022904201876,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,34,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,19,19,34,,,,,,,72.87022904201876,72.87022904201876,72.98448679200374,73.20399858301971,73.41763708301005,73.41763708301005,73.41763708301005,73.41763708301005,73.65119883301668,73.65119883301668,73.65119883301668,73.65119883301668,73.65119883301668,73.77097220800351,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,6,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,20,20,6,,,,,,,73.77097220800351,73.77097220800351,73.88438162501552,74.10415704202023,74.31753358300193,74.31753358300193,74.31753358300193,74.31753358300193,74.55116129200906,74.55116129200906,74.55116129200906,74.55116129200906,74.55116129200906,74.67017516700434,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,28,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,21,21,28,,,,,,,74.67017516700434,74.67017516700434,74.7845941669948,75.00411520799389,75.21770470801857,75.21770470801857,75.21770470801857,75.21770470801857,75.451154667011,75.451154667011,75.451154667011,75.451154667011,75.451154667011,75.56992941701901,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
stimBlast2,40,0,0.1,0.4690971631739732,0.7,0.1,13,PRED,12,0.4690971631739732,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0.1,0.4690971631739732,0.5690971631739732,0.23090283682602675,0.7999999999999999,0.3190971631739732,0,0.8999999999999999,0.7999999999999999,0.1,0,0,0,0,0,22,22,13,,,,,,,75.56992941701901,75.56992941701901,75.6844510420051,75.90421087501454,76.11731004199828,76.11731004199828,76.11731004199828,76.11731004199828,76.35116208301042,76.35116208301042,76.35116208301042,76.35116208301042,76.35116208301042,76.47017862499342,0,,,100001,001,2023-04-14_09h54.24.039,DMS_etROI_12-36_stimBlast,2022.2.4,None,
