trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.93356516701169,51.93356516701169,t,44.170105166966096,,,,,,,,,,,,,,,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.8272685744920544,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8272685744920544,1.8272685744920545,1.1727314255079455,3.0,1,1.5772685744920545,0,4.0,3.0,1,2,0,0,0,0,0,0,0,3,,,,,96.6210770830512,108.65034637507051,108.65034637507051,108.65034637507051,109.66558500006795,110.23284841701388,110.48057362507097,110.48057362507097,110.48057362507097,111.64709641702939,111.6661549169803,111.6661549169803,111.6661549169803,112.64658050006256,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.8272685744920544,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8272685744920544,1.8272685744920545,1.1727314255079455,3.0,1,1.5772685744920545,0,4.0,3.0,1,2,0,0,0,0,0,1,1,0,,,,,,,112.64658050006256,112.64658050006256,113.64709570806008,114.23276037501637,114.46578729199246,114.46578729199246,114.46578729199246,115.64668158302084,115.64668158302084,115.64668158302084,115.64668158302084,116.64638533303514,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.8272685744920544,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8272685744920544,1.8272685744920545,1.1727314255079455,3.0,1,1.5772685744920545,0,4.0,3.0,1,2,0,0,0,0,0,2,2,2,,,,,,,116.64638533303514,116.64638533303514,117.64669479196891,118.23319341696333,118.46618208300788,118.46618208300788,118.46618208300788,119.64701487496495,119.64701487496495,119.64701487496495,119.64701487496495,120.64663245796692,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.8272685744920544,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8272685744920544,1.8272685744920545,1.1727314255079455,3.0,1,1.5772685744920545,0,4.0,3.0,1,2,0,0,0,0,0,3,3,7,,,,,,,120.64663245796692,120.64663245796692,121.646808666992,122.23291583301034,122.46613295807038,122.46613295807038,122.46613295807038,123.64704125002027,123.64704125002027,123.64704125002027,123.64704125002027,124.64671987504698,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.8272685744920544,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8272685744920544,1.8272685744920545,1.1727314255079455,3.0,1,1.5772685744920545,0,4.0,3.0,1,2,0,0,0,0,0,4,4,5,,,,,,,124.64671987504698,124.64671987504698,125.64687312499154,126.23260012501851,126.46628495806362,126.46628495806362,126.46628495806362,127.64686387497932,127.64686387497932,127.64686387497932,127.64686387497932,128.64646125002764,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.8272685744920544,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8272685744920544,1.8272685744920545,1.1727314255079455,3.0,1,1.5772685744920545,0,4.0,3.0,1,2,0,0,0,0,0,5,5,6,,,,,,,128.64646125002764,128.64646125002764,129.64711737504695,130.23288991698064,130.4664365829667,130.4664365829667,130.4664365829667,131.64701491699088,131.64701491699088,131.64701491699088,131.64701491699088,132.64655783306807,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.8272685744920544,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.8272685744920544,1.8272685744920545,1.1727314255079455,3.0,1,1.5772685744920545,0,4.0,3.0,1,2,0,0,0,0,0,6,6,1,,,,,,,132.64655783306807,132.64655783306807,133.64691483299248,134.23322445806116,134.46618200000376,134.46618200000376,134.46618200000376,135.64672804204747,135.64672804204747,135.64672804204747,135.64672804204747,136.6464751670137,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.8272685744920544,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8272685744920544,1.8272685744920545,1.1727314255079455,3.0,1,1.5772685744920545,0,4.0,3.0,1,2,0,0,0,0,0,7,7,8,,,,,,,136.6464751670137,136.6464751670137,137.64705220796168,138.23272437497508,138.46630504203495,138.46630504203495,138.46630504203495,139.64678116701543,139.64678116701543,139.64678116701543,139.64678116701543,140.64665770798456,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.8272685744920544,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.8272685744920544,1.8272685744920545,1.1727314255079455,3.0,1,1.5772685744920545,0,4.0,3.0,1,2,0,0,0,0,0,8,8,4,,,,,,,140.64665770798456,140.64665770798456,141.64705620799214,142.23284141696058,142.46615245798603,142.46615245798603,142.46615245798603,143.64707720803563,143.64707720803563,143.64707720803563,143.64707720803563,144.6675791250309,200003,103,2023-03-24_13h02.18.795,DMS_et_12-36,2022.2.4,None,
