0.9033 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
74.2153 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [3840, 2160]. Using actual size
76.3578 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

76.3589 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.00392157, 0.00392157, 0.00392157]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fba63cdc2e0>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fba2bc55d00>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3840, 2160]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
76.3592 	EXP 	window1: mouseVisible = True
76.3602 	EXP 	window1: mouseVisible = False
76.3603 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
76.3603 	EXP 	window1: recordFrameIntervals = False
76.5244 	EXP 	window1: recordFrameIntervals = True
76.6242 	WARNING 	t of last frame was 20.08ms (=1/49)
76.6578 	WARNING 	t of last frame was 20.22ms (=1/49)
76.6912 	WARNING 	t of last frame was 20.32ms (=1/49)
76.7245 	WARNING 	t of last frame was 20.10ms (=1/49)
76.7578 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
78.1901 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

