trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.76043104194105,114.76043104194105,t,48.36993445898406,,,,,,,,,,,,,,,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.9947008566905448,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9947008566905448,1.9947008566905449,1.0052991433094551,3.0,1,1.7447008566905449,0,4.0,3.0,1,2,0,0,0,0,0,0,0,2,,,,,163.64840816694777,175.66637287498452,175.66637287498452,175.66637287498452,176.67435279197525,177.40792170900386,177.66053437499795,177.66053437499795,177.66053437499795,178.6604246669449,178.67448795901146,178.67448795901146,178.67448795901146,179.67378812504467,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.9947008566905448,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9947008566905448,1.9947008566905449,1.0052991433094551,3.0,1,1.7447008566905449,0,4.0,3.0,1,2,0,0,0,0,0,1,1,8,,,,,,,179.67378812504467,179.67378812504467,180.67453916696832,181.42771054198965,181.66025979199912,181.66025979199912,181.66025979199912,182.6749139999738,182.6749139999738,182.6749139999738,182.6749139999738,183.67411183402874,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.9947008566905448,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9947008566905448,1.9947008566905449,1.0052991433094551,3.0,1,1.7447008566905449,0,4.0,3.0,1,2,0,0,0,0,0,2,2,0,,,,,,,183.67411183402874,183.67411183402874,184.67450391699094,185.42706916702446,185.65981029195245,185.65981029195245,185.65981029195245,186.67416079202667,186.67416079202667,186.67416079202667,186.67416079202667,187.67387104197405,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.9947008566905448,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9947008566905448,1.9947008566905449,1.0052991433094551,3.0,1,1.7447008566905449,0,4.0,3.0,1,2,0,0,0,0,0,3,3,4,,,,,,,187.67387104197405,187.67387104197405,188.67462104198057,189.42690004198812,189.6605937089771,189.6605937089771,189.6605937089771,190.67448116699234,190.67448116699234,190.67448116699234,190.67448116699234,191.67346666695084,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.9947008566905448,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9947008566905448,1.9947008566905449,1.0052991433094551,3.0,1,1.7447008566905449,0,4.0,3.0,1,2,0,0,0,0,0,4,4,7,,,,,,,191.67346666695084,191.67346666695084,192.6745635420084,193.42702829197515,193.66068520897534,193.66068520897534,193.66068520897534,194.67438937502448,194.67438937502448,194.67438937502448,194.67438937502448,195.6741966670379,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.9947008566905448,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9947008566905448,1.9947008566905449,1.0052991433094551,3.0,1,1.7447008566905449,0,4.0,3.0,1,2,0,0,0,0,0,5,5,3,,,,,,,195.6741966670379,195.6741966670379,196.67422458401415,197.42644583398942,197.65992537501734,197.65992537501734,197.65992537501734,198.674537917017,198.674537917017,198.674537917017,198.674537917017,199.6739287499804,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.9947008566905448,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9947008566905448,1.9947008566905449,1.0052991433094551,3.0,1,1.7447008566905449,0,4.0,3.0,1,2,0,0,0,0,0,6,6,6,,,,,,,199.6739287499804,199.6739287499804,200.6746472090017,201.42693004198372,201.6605487089837,201.6605487089837,201.6605487089837,202.6744341669837,202.6744341669837,202.6744341669837,202.6744341669837,203.6737318340456,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.9947008566905448,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9947008566905448,1.9947008566905449,1.0052991433094551,3.0,1,1.7447008566905449,0,4.0,3.0,1,2,0,0,0,0,0,7,7,5,,,,,,,203.6737318340456,203.6737318340456,204.67449300002772,205.42692400002852,205.6744585839333,205.6744585839333,205.6744585839333,206.6744315000251,206.69333499995992,206.69333499995992,206.69333499995992,207.67366787500214,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.9947008566905448,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9947008566905448,1.9947008566905449,1.0052991433094551,3.0,1,1.7447008566905449,0,4.0,3.0,1,2,0,0,0,0,0,8,8,1,,,,,,,207.67366787500214,207.67366787500214,208.67450533399824,209.42704108403996,209.66051499999594,209.66051499999594,209.66051499999594,210.67448291694745,210.67448291694745,210.67448291694745,210.67448291694745,211.69352645904291,200003,106,2023-03-24_13h42.05.700,DMS_et_12-36,2022.2.4,None,
