trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,etRecord.started,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.started,etRecord.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
5,PRED,12,0.7632523652738288,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7632523652738288,1.7632523652738288,1.2367476347261712,3,1,1.5132523652738288,0,0,0,0,0,0,4,4,5,,,,,,,0.004923083004541695,164.00711108301766,164.00711108301766,165.0208827080205,165.52095512498636,165.7543021660531,165.7543021660531,165.7543021660531,166.98755629104562,166.98755629104562,166.98755629104562,166.98755629104562,4.029478957992978,167.9875366250053,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
8,PRED,12,0.781358520937991,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.781358520937991,1.7813585209379907,1.218641479062009,3,1,1.5313585209379907,0,0,0,0,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
8,PRED,12,0.781358520937991,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.781358520937991,1.7813585209379907,1.218641479062009,3,1,1.5313585209379907,0,0,0,0,0,0,5,5,8,,,,,,,0.0018715839833021164,168.02047995803878,168.02047995803878,169.0208493330283,169.55432262504473,169.78733904100955,169.78733904100955,169.78733904100955,171.02085954102222,171.02085954102222,171.02085954102222,171.02085954102222,3.998146666912362,172.04089437506627,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
7,PRED,12,1.0868069115323302,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.0868069115323302,2.0868069115323302,0.9131930884676698,3,1,1.8368069115323304,0,0,0,0,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
7,PRED,12,1.0868069115323302,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.0868069115323302,2.0868069115323302,0.9131930884676698,3,1,1.8368069115323304,0,0,0,0,0,0,6,6,7,,,,,,,0.004911749972961843,172.04089437506627,172.04089437506627,173.0543105410179,173.8875782500254,174.10705616604537,174.10705616604537,174.10705616604537,175.02086808299646,175.02086808299646,175.02086808299646,175.02086808299646,4.0308615419780836,176.02128904103301,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
2,PRED,12,0.9843651562991442,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9843651562991442,1.984365156299144,1.0156348437008558,3,1,1.7343651562991442,0,0,0,0,0,0,7,7,2,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
2,PRED,12,0.9843651562991442,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9843651562991442,1.984365156299144,1.0156348437008558,3,1,1.7343651562991442,0,0,0,0,0,0,7,7,2,,,,,,,0.004813457955606282,176.07385437504854,176.07385437504854,177.08772287506144,177.8207606660435,178.0399406660581,178.0399406660581,178.0399406660581,179.05425791605376,179.05425791605376,179.05425791605376,179.05425791605376,4.030242125038058,180.0545064159669,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
3,PRED,12,0.7596566028516485,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7596566028516485,1.7596566028516485,1.2403433971483515,3,1,1.5096566028516485,0,0,0,0,0,0,8,8,3,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
3,PRED,12,0.7596566028516485,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7596566028516485,1.7596566028516485,1.2403433971483515,3,1,1.5096566028516485,0,0,0,0,0,0,8,8,3,,,,,,,0.004897041013464332,180.10715279099531,180.10715279099531,181.12090704101138,181.62093620805535,181.84025662497152,181.84025662497152,181.84025662497152,183.08728587499354,183.08728587499354,183.08728587499354,183.08728587499354,4.02969520795159,184.08783099998254,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,184.14868862496223,196.1727954579983,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
15,UNPRED,12,0.8594518582092331,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8594518582092331,1.8594518582092332,1.1405481417907672,3,1,1.6094518582092332,0,1,0,1,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
15,UNPRED,12,0.8594518582092331,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8594518582092331,1.8594518582092332,1.1405481417907672,3,1,1.6094518582092332,0,1,0,1,0,0,0,0,6,,,,,,,0.0018892090301960707,196.1727954579983,196.1727954579983,197.187582249986,197.78737737506162,198.02050791599322,198.02050791599322,198.02050791599322,199.17278254101984,199.17278254101984,199.17278254101984,199.15406537498347,4.022825291962363,200.15429062501062,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
17,UNPRED,12,0.8710950145544163,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.8710950145544163,1.8710950145544163,1.1289049854455837,3,1,1.6210950145544163,0,1,0,1,0,0,1,1,8,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
17,UNPRED,12,0.8710950145544163,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.8710950145544163,1.8710950145544163,1.1289049854455837,3,1,1.6210950145544163,0,1,0,1,0,0,1,1,8,,,,,,,0.006441375007852912,200.20714970806148,200.20714970806148,201.2208177499706,201.83999933302402,202.05402733304072,202.05402733304072,202.05402733304072,203.1876513749594,203.1876513749594,203.1876513749594,203.1876513749594,4.029658499988727,204.18755054101348,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
11,UNPRED,12,0.9018423298577344,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9018423298577344,1.9018423298577345,1.0981576701422655,3,1,1.6518423298577345,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
11,UNPRED,12,0.9018423298577344,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9018423298577344,1.9018423298577345,1.0981576701422655,3,1,1.6518423298577345,0,1,0,1,0,0,2,2,2,,,,,,,0.005651500076055527,204.2404488750035,204.2404488750035,205.2542944160523,205.9066785830073,206.1207063329639,206.1207063329639,206.1207063329639,207.22060216602404,207.22060216602404,207.22060216602404,207.22060216602404,4.030012958100997,208.22057683300227,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
12,UNPRED,12,0.9726804451790848,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9726804451790848,1.9726804451790847,1.0273195548209153,3,1,1.7226804451790847,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
12,UNPRED,12,0.9726804451790848,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9726804451790848,1.9726804451790847,1.0273195548209153,3,1,1.7226804451790847,0,1,0,1,0,0,3,3,3,,,,,,,0.001793834031559527,208.25368304096628,208.25368304096628,209.25429399998393,209.9875339580467,210.22083075006958,210.22083075006958,210.22083075006958,211.254238500027,211.254238500027,211.254238500027,211.254238500027,3.99744833400473,212.27395320800133,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
14,UNPRED,12,0.9375449629791632,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9375449629791632,1.9375449629791637,1.0624550370208363,3,1,1.6875449629791637,0,1,0,1,0,0,4,4,5,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
14,UNPRED,12,0.9375449629791632,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9375449629791632,1.9375449629791637,1.0624550370208363,3,1,1.6875449629791637,0,1,0,1,0,0,4,4,5,,,,,,,0.004614416975528002,212.27395320800133,212.27395320800133,213.28763941605575,213.97317654103972,214.18749208305962,214.18749208305962,214.18749208305962,215.2544614999788,215.2544614999788,215.2544614999788,215.2544614999788,4.030813499935903,216.2543909579981,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
13,UNPRED,12,1.180418502409842,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.180418502409842,2.1804185024098417,0.8195814975901579,3,1,1.930418502409842,0,1,0,1,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
13,UNPRED,12,1.180418502409842,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.180418502409842,2.1804185024098417,0.8195814975901579,3,1,1.930418502409842,0,1,0,1,0,0,5,5,4,,,,,,,0.006270334008149803,216.30740187503397,216.30740187503397,217.32078787498176,218.23941291600931,218.45436179102398,218.45436179102398,218.45436179102398,219.28764395799953,219.28764395799953,219.28764395799953,219.28764395799953,4.030010125017725,220.28765974997077,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
16,UNPRED,12,0.5456052182833674,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5456052182833674,1.5456052182833675,1.4543947817166325,3,1,1.2956052182833675,0,1,0,1,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
16,UNPRED,12,0.5456052182833674,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5456052182833674,1.5456052182833675,1.4543947817166325,3,1,1.2956052182833675,0,1,0,1,0,0,6,6,7,,,,,,,0.0044788329396396875,220.3402481660014,220.3402481660014,221.3540723749902,221.64026183297392,221.85416108299978,221.85416108299978,221.85416108299978,223.32110462500714,223.32110462500714,223.32110462500714,223.32110462500714,4.0287637079600245,224.32103833300062,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
9,UNPRED,12,0.9732258735259482,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9732258735259482,1.973225873525948,1.0267741264740518,3,1,1.7232258735259482,0,1,0,1,0,0,7,7,0,,,,,,,,,,,,,,,,,,,,,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
9,UNPRED,12,0.9732258735259482,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9732258735259482,1.973225873525948,1.0267741264740518,3,1,1.7232258735259482,0,1,0,1,0,0,7,7,0,,,,,,,0.004037166014313698,224.37346441601403,224.37346441601403,225.38771408307366,226.10684991604649,226.32089624996297,226.32089624996297,226.32089624996297,227.3539954579901,227.3539954579901,227.3539954579901,227.3539954579901,4.028164625051431,228.35394433303736,200002,206,2023-03-21_16h31.15.221,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
