trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,targImage,targImage_i,targImage_pos,targImage_X,targImage_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,roi.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.started,roi.stopped,polygon.stopped,roi.numLooks,roi.timesOn,roi.timesOff,participant,session,date,expName,psychopyVersion,frameRate,
25,PRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,2,0,2,0,0,0,0,7,,,,,,,124.80870850000065,124.80870850000065,125.81977491700673,126.0857169170049,126.3195252919977,126.3195252919977,126.3195252919977,126.3195252919977,127.80266950000077,127.80266950000077,127.80266950000077,127.80266950000077,127.80266950000077,128.81340858299518,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
20,PRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,2,0,2,0,0,1,1,2,,,,,,,128.81340858299518,128.81340858299518,129.8195125000202,130.10292633299832,130.31967545801308,130.31967545801308,130.31967545801308,130.31967545801308,131.8021885420021,131.8021885420021,131.8021885420021,131.8021885420021,131.8021885420021,132.8132915419992,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
19,PRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,2,0,2,0,0,2,2,1,,,,,,,132.8132915419992,132.8132915419992,133.8190009999962,134.08589895800105,134.319265291997,134.319265291997,134.319265291997,134.319265291997,135.80230795801617,135.80230795801617,135.80230795801617,135.80230795801617,135.80230795801617,136.81465062501957,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
18,PRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,2,0,2,0,0,3,3,0,,,,,,,136.81465062501957,136.81465062501957,137.81921062499168,138.1031233750109,138.3197105420113,138.3197105420113,138.3197105420113,138.3197105420113,139.8027933750127,139.8027933750127,139.8027933750127,139.8027933750127,139.8027933750127,140.816408957995,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
23,PRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,2,0,2,0,0,4,4,5,,,,,,,140.816408957995,140.816408957995,141.8190055419982,142.1025649170042,142.3193059579935,142.3193059579935,142.3193059579935,142.3193059579935,143.80264079201152,143.80264079201152,143.80264079201152,143.80264079201152,143.80264079201152,144.81283016700763,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
22,PRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,2,0,2,0,0,5,5,4,,,,,,,144.81283016700763,144.81283016700763,145.81925283299643,146.08601545801503,146.3196716250095,146.3196716250095,146.3196716250095,146.3196716250095,147.80269783301628,147.80269783301628,147.80269783301628,147.80269783301628,147.80269783301628,148.81027350001386,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
26,PRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,2,0,2,0,0,6,6,8,,,,,,,148.81027350001386,148.81027350001386,149.8196017500013,150.08614729199326,150.31998358300189,150.31998358300189,150.31998358300189,150.31998358300189,151.80215087500983,151.80215087500983,151.80215087500983,151.80215087500983,151.80215087500983,152.81416779200663,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
21,PRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,2,0,2,0,0,7,7,3,,,,,,,152.81416779200663,152.81416779200663,153.8199794999964,154.10301579200313,154.31994433299406,154.31994433299406,154.31994433299406,154.31994433299406,155.8029704579967,155.8029704579967,155.8029704579967,155.8029704579967,155.8029704579967,156.81374350000988,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
24,PRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,2,0,2,0,0,8,8,6,,,,,,,156.81374350000988,156.81374350000988,157.8193134579924,158.10306004201993,158.31990470801247,158.31990470801247,158.31990470801247,158.31990470801247,159.8027551670093,159.8027551670093,159.8027551670093,159.8027551670093,159.8027551670093,160.87877745801234,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,160.87877745801234,172.91269791699597,,,,,,,,,,,,,,,,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
31,UNPRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,3,0,3,0,0,0,0,4,,,,,,,172.91269791699597,172.91269791699597,173.91981925000437,174.18648491700878,174.4367060830118,174.4367060830118,174.4367060830118,174.4367060830118,175.9198612080072,175.9198612080072,175.9198612080072,175.90348712500418,175.9198612080072,176.91762495800504,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
32,UNPRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,3,0,3,0,0,1,1,5,,,,,,,176.91762495800504,176.91762495800504,177.91931758300052,178.20322645801934,178.42012250001426,178.42012250001426,178.42012250001426,178.42012250001426,179.90349208301632,179.90349208301632,179.90349208301632,179.90349208301632,179.90349208301632,180.90257379200193,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
34,UNPRED,12,0.5236928638573171,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,3,0,3,0,0,2,2,7,,,,,,,180.90257379200193,180.90257379200193,181.90244954201626,182.18576395799755,182.41907100001117,182.41907100001117,182.41907100001117,182.41907100001117,183.9032282080152,183.9032282080152,183.9032282080152,183.9032282080152,183.9032282080152,184.9027430000133,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
33,UNPRED,12,0.5236928638573171,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,3,0,3,0,0,3,3,6,,,,,,,184.9027430000133,184.9027430000133,185.90278566701454,186.18692983299843,186.42013691700413,186.42013691700413,186.42013691700413,186.42013691700413,187.90327670800616,187.90327670800616,187.90327670800616,187.90327670800616,187.90327670800616,188.91522933301167,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
30,UNPRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,3,0,3,0,0,4,4,3,,,,,,,188.91522933301167,188.91522933301167,189.91912370800856,190.20343720799428,190.41989829199156,190.41989829199156,190.41989829199156,190.41989829199156,191.9033488749992,191.9033488749992,191.9033488749992,191.9033488749992,191.9033488749992,192.90208987501683,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
28,UNPRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,3,0,3,0,0,5,5,1,,,,,,,192.90208987501683,192.90208987501683,193.90336137500708,194.18671237499802,194.42011591701885,194.42011591701885,194.42011591701885,194.42011591701885,195.90264908300014,195.90264908300014,195.90264908300014,195.8867059579934,195.90264908300014,196.88581629199325,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
27,UNPRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,3,0,3,0,0,6,6,0,,,,,,,196.88581629199325,196.88581629199325,197.88665983302053,198.1698710829951,198.4037527500186,198.4037527500186,198.4037527500186,198.4037527500186,199.8864829580125,199.8864829580125,199.8864829580125,199.8864829580125,199.8864829580125,200.8978452500014,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
35,UNPRED,12,0.5236928638573171,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,3,0,3,0,0,7,7,8,,,,,,,200.8978452500014,200.8978452500014,201.90347666700836,202.18569312500767,202.4025609170203,202.4025609170203,202.4025609170203,202.4025609170203,203.88697720799246,203.88697720799246,203.88697720799246,203.88697720799246,203.88697720799246,204.88602429200546,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
29,UNPRED,12,0.5236928638573171,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,3,0,3,0,0,8,8,2,,,,,,,204.88602429200546,204.88602429200546,205.88669062501867,206.1703114999982,206.40378891699947,206.40378891699947,206.40378891699947,206.40378891699947,207.88652033300605,207.88652033300605,207.88652033300605,207.88652033300605,207.88652033300605,209.00103933300124,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,209.00103933300124,221.02903262499603,,,,,,,,,,,,,,,,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
39,PRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]","[11.733433509789462, -11.733433509789466]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,4,0,4,0,0,0,0,3,,,,,,,221.02903262499603,221.02903262499603,222.03673891699873,222.30347312500817,222.55371341700084,222.55371341700084,222.55371341700084,222.55371341700084,224.03645020801923,224.03645020801923,224.03645020801923,224.0202884169994,224.03645020801923,225.01977441701456,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
44,PRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,4,0,4,0,0,1,1,8,,,,,,,225.01977441701456,225.01977441701456,226.02046270799474,226.30353137501515,226.53704349999316,226.53704349999316,226.53704349999316,226.53704349999316,228.0204483330017,228.0204483330017,228.0204483330017,228.0204483330017,228.0204483330017,229.01918362500146,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
43,PRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,4,0,4,0,0,2,2,7,,,,,,,229.01918362500146,229.01918362500146,230.02007166700787,230.30348616701667,230.53684929199517,230.53684929199517,230.53684929199517,230.53684929199517,232.0204209999938,232.0204209999938,232.0204209999938,232.0204209999938,232.0204209999938,233.01948499999708,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
37,PRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,4,0,4,0,0,3,3,1,,,,,,,233.01948499999708,233.01948499999708,234.01959791700938,234.30333095800597,234.53689333301736,234.53689333301736,234.53689333301736,234.53689333301736,236.02041695799562,236.02041695799562,236.02041695799562,236.00383579201298,236.02041695799562,237.00309112499235,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
40,PRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]","[11.733433509789464, 11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,4,0,4,0,0,4,4,4,,,,,,,237.00309112499235,237.00309112499235,238.0038692500093,238.2871662079997,238.5205515419948,238.5205515419948,238.5205515419948,238.5205515419948,240.00387608300662,240.00387608300662,240.00387608300662,240.00387608300662,240.00387608300662,241.0028268750175,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
41,PRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,4,0,4,0,0,5,5,5,,,,,,,241.0028268750175,241.0028268750175,242.00369766700896,242.28703620799934,242.5205721250095,242.5205721250095,242.5205721250095,242.5205721250095,244.00281754200114,244.00281754200114,244.00281754200114,244.00281754200114,244.00281754200114,245.00296220800374,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
42,PRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]","[-11.733433509789462, 11.733433509789464]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,4,0,4,0,0,6,6,6,,,,,,,245.00296220800374,245.00296220800374,246.00319175000186,246.2868970000127,246.5208705830155,246.5208705830155,246.5208705830155,246.5208705830155,248.00403879201622,248.00403879201622,248.00403879201622,248.00403879201622,248.00403879201622,249.00329154200153,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
38,PRED,12,0.5236928638573171,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]","[-11.733433509789466, -11.733433509789462]",0,1,1,0.5236928638573171,1.523692863857317,1.476307136142683,3.0,1,1.273692863857317,0,4.0,3.0,1,2,4,0,4,0,0,7,7,2,,,,,,,249.00329154200153,249.00329154200153,250.00344204201247,250.28664833301445,250.52010204200633,250.52010204200633,250.52010204200633,250.52010204200633,252.0038080830127,252.0038080830127,252.0038080830127,252.0038080830127,252.0038080830127,253.00299020801322,0,,,100001,001,2023-04-13_15h25.45.422,DMS_etROI_12-36,2022.2.4,59.85898707214863,
