trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,etRecord.started,sample.started,Delay.started,sample.stopped,Response_1.started,Response_2.started,Response_3.started,Delay.stopped,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.started,polygon.stopped,etRecord.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,237.24035987490788,249.7979435409652,,,,,,,,,,,,,,,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
9,UNPRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,1,0,1,0,0,0,0,0,,,,,,,0.020298791932873428,249.7979435409652,249.7979435409652,250.8063120410079,251.3869789999444,251.3869789999444,251.3869789999444,251.67300258297473,252.28692866594065,252.28692866594065,252.28692866594065,252.27309133298695,253.28699920792133,4.522162833018228,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
10,UNPRED,12,1.114010525684081,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,1,0,1,0,0,1,1,1,,,,,,,0.010747042018920183,254.81932050001342,254.81932050001342,255.82045024994295,256.4200694159372,256.4200694159372,256.4200694159372,256.6868553329259,257.3200167079922,257.3200167079922,257.3200167079922,257.30562095798086,258.3203930410091,4.511640709009953,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
17,UNPRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,1,0,1,0,0,2,2,8,,,,,,,0.025258417008444667,259.8581624159124,259.8581624159124,260.8730631659273,261.4397984999232,261.4397984999232,261.4397984999232,261.7204107909929,262.3389740829589,262.3389740829589,262.3389740829589,262.32048312493134,263.32050129096024,4.539059833972715,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
16,UNPRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,1,0,1,0,0,3,3,7,,,,,,,0.018364749965257943,264.9021740829339,264.9021740829339,265.9067020409275,266.4872442909982,266.4872442909982,266.4872442909982,266.77331112499814,267.3867589159636,267.3867589159636,267.3867589159636,267.37237929098774,268.38714312494267,4.520059874979779,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
13,UNPRED,12,1.114010525684081,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,1,0,1,0,0,4,4,4,,,,,,,0.010461458005011082,269.92193999991287,269.92193999991287,270.9202189159114,271.5205299159279,271.5205299159279,271.5205299159279,271.78691458294634,272.42023229098413,272.42023229098413,272.42023229098413,272.40667441592086,273.4204019579338,4.512281249975786,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
12,UNPRED,12,1.114010525684081,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,1,0,1,0,0,5,5,3,,,,,,,0.005111458012834191,274.94094374997076,274.94094374997076,275.9536905409768,276.540400207974,276.540400207974,276.540400207974,276.8202547499677,277.4390447079204,277.4390447079204,277.4390447079204,277.4200783330016,278.4208677909337,4.519525958108716,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
15,UNPRED,12,1.114010525684081,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,1,0,1,0,0,6,6,6,,,,,,,0.007517750025726855,279.96717745799106,279.96717745799106,280.9732559999684,281.57301991595887,281.57301991595887,281.57301991595887,281.8398142500082,282.47274204099085,282.47274204099085,282.47274204099085,282.45387287496123,283.45345508295577,4.507972459075972,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
11,UNPRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,1,0,1,0,0,7,7,2,,,,,,,0.02319362503476441,285.00318670796696,285.00318670796696,286.00650575000327,286.5870111249387,286.5870111249387,286.5870111249387,286.8735643749824,287.48693266592454,287.48693266592454,287.48693266592454,287.47269049996976,288.48696579097304,4.525832875049673,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
14,UNPRED,12,1.114010525684081,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,1,0,1,0,0,8,8,5,,,,,,,0.007922665914520621,290.0236871249508,290.0236871249508,291.02032699994743,291.6204888749635,291.6204888749635,291.6204888749635,291.88712933298666,292.52087754092645,292.52087754092645,292.52087754092645,292.5071937079774,293.52064195799176,4.506862332927994,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,294.5628907500068,307.11298979097046,,,,,,,,,,,,,,,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
26,PRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,2,0,2,0,0,0,0,8,,,,,,,0.015020875027403235,307.11298979097046,307.11298979097046,308.1199551660102,308.70553008292336,308.70553008292336,308.70553008292336,308.98663924995344,309.6058586660074,309.6058586660074,309.6058586660074,309.5865797079168,310.5868882079376,4.522183792083524,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
18,PRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,2,0,2,0,0,1,1,0,,,,,,,0.020802500075660646,312.15962704096455,312.15962704096455,313.1727195829153,313.7399914159905,313.7399914159905,313.7399914159905,314.03955916594714,314.6399606249761,314.6399606249761,314.6399606249761,314.6203533329535,315.6201907079667,4.539819250116125,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
23,PRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,2,0,2,0,0,2,2,5,,,,,,,0.01946204190608114,317.20549816591665,317.20549816591665,318.22003987501375,318.78666983300354,318.78666983300354,318.78666983300354,319.07240795798134,319.6866480410099,319.6866480410099,319.6866480410099,319.6724586249329,320.68687041592784,4.539417082909495,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
20,PRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,2,0,2,0,0,3,3,2,,,,,,,0.01993641594890505,322.2460538749583,322.2460538749583,323.2534507079981,323.839936165954,323.839936165954,323.839936165954,324.12019570800476,324.7394783749478,324.7394783749478,324.7394783749478,324.72018966590986,325.7201916659251,4.5254292079480365,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
25,PRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,2,0,2,0,0,4,4,7,,,,,,,0.010371999931521714,327.2734317909926,327.2734317909926,328.2869118329836,328.87256312498357,328.87256312498357,328.87256312498357,329.13892433291767,329.7726941249566,329.7726941249566,329.7726941249566,329.75350641598925,330.7535858749179,4.528181915986352,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
21,PRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,2,0,2,0,0,5,5,3,,,,,,,0.018893957952968776,332.3219856659416,332.3219856659416,333.32020012498833,333.90701291593723,333.90701291593723,333.90701291593723,334.1867041249061,334.8064377079718,334.8064377079718,334.8064377079718,334.78673541592434,335.7868655829225,4.5200859169708565,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
19,PRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,2,0,2,0,0,6,6,1,,,,,,,0.02010083303321153,337.3475508749252,337.3475508749252,338.35362362500746,338.93963566597085,338.93963566597085,338.93963566597085,339.21976012492087,339.83918412495404,339.83918412495404,339.83918412495404,339.819982624962,340.8203435000032,4.5254064169712365,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
24,PRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,2,0,2,0,0,7,7,6,,,,,,,0.02090770797803998,342.38877137494273,342.38877137494273,343.38685433298815,343.9730187909445,343.9730187909445,343.9730187909445,344.25363729090896,344.873301415937,344.873301415937,344.873301415937,344.8535004579462,345.85352345800493,4.523351875017397,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
22,PRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,2,0,2,0,0,8,8,4,,,,,,,0.01871237508021295,347.4239105830202,347.4239105830202,348.42018920800183,349.00625083292834,349.00625083292834,349.00625083292834,349.2873461249983,349.905470083002,349.905470083002,349.905470083002,349.88664083299227,350.88692612492014,4.518721708096564,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,351.983494957909,364.5338604579447,,,,,,,,,,,,,,,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
28,UNPRED,12,1.114010525684081,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,3,0,3,0,0,0,0,1,,,,,,,0.01364370808005333,364.5338604579447,364.5338604579447,365.5397851249436,366.12017666595057,366.12017666595057,366.12017666595057,366.4058267909568,367.0201281659538,367.0201281659538,367.0201281659538,367.00634179101326,368.0201482910197,4.516287415986881,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
27,UNPRED,12,1.114010525684081,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,3,0,3,0,0,1,1,0,,,,,,,0.008379540988244116,369.5562740409514,369.5562740409514,370.5535537499236,371.15371970797423,371.15371970797423,371.15371970797423,371.420239457977,372.05362324998714,372.05362324998714,372.05362324998714,372.03957004100084,373.05345479096286,4.506195833091624,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
29,UNPRED,12,1.114010525684081,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.114010525684081,2.114010525684081,0.8859894743159189,3.0,1,1.864010525684081,0,4.0,3.0,1,2,3,0,3,0,0,2,2,2,,,,,,,0.005961666000075638,374.56441699992865,374.56441699992865,375.57317562494427,376.17275091598276,376.17275091598276,376.17275091598276,376.4397864160128,377.07320804090705,377.07320804090705,377.07320804090705,377.05344408296514,378.05349700001534,4.506821250077337,200003,005,2023-03-22_13h42.39.431,DMS_et_12-36,2022.2.4,None,
