trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,etRecord.started,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.started,etRecord.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,UNPRED,12,1.1164574663651772,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.1164574663651772,2.1164574663651767,0.8835425336348228,3,1,1.8664574663651767,0,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
10,UNPRED,12,1.1164574663651772,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.1164574663651772,2.1164574663651767,0.8835425336348228,3,1,1.8664574663651767,0,1,0,1,0,0,0,0,1,,,,,,,0.0017470410093665123,121.25100450002356,121.25100450002356,122.26512391597498,123.13205766602186,123.35093895799946,123.35093895799946,123.35093895799946,124.23216108302586,124.23216108302586,124.23216108302586,124.23216108302586,4.006805166020058,125.2335967500112,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
14,UNPRED,12,0.5164616949449395,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5164616949449395,1.5164616949449394,1.4835383050550606,3,1,1.2664616949449394,0,1,0,1,0,0,1,1,5,,,,,,,,,,,,,,,,,,,,,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
14,UNPRED,12,0.5164616949449395,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5164616949449395,1.5164616949449394,1.4835383050550606,3,1,1.2664616949449394,0,1,0,1,0,0,1,1,5,,,,,,,0.003435709048062563,125.25166370801162,125.25166370801162,126.26503233297262,126.53181637497619,126.76500262500485,126.76500262500485,126.76500262500485,128.25063333299477,128.25063333299477,128.25063333299477,128.25063333299477,4.013415125024039,129.26465458300663,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
12,UNPRED,12,0.6392462090711438,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6392462090711438,1.6392462090711442,1.3607537909288558,3,1,1.3892462090711442,0,1,0,1,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
12,UNPRED,12,0.6392462090711438,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6392462090711438,1.6392462090711442,1.3607537909288558,3,1,1.3892462090711442,0,1,0,1,0,0,2,2,3,,,,,,,0.002097583026625216,129.26465458300663,129.26465458300663,130.26523449999513,130.66494779102504,130.89825399999972,130.89825399999972,130.89825399999972,132.2648881250061,132.2648881250061,132.2648881250061,132.2648881250061,3.996869374997914,133.26490424998337,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
9,UNPRED,12,0.646192332154208,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.646192332154208,1.646192332154208,1.353807667845792,3,1,1.396192332154208,0,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
9,UNPRED,12,0.646192332154208,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.646192332154208,1.646192332154208,1.353807667845792,3,1,1.396192332154208,0,1,0,1,0,0,3,3,0,,,,,,,0.001966582960449159,133.26490424998337,133.26490424998337,134.26516933302628,134.66532550001284,134.89831308298744,134.89831308298744,134.89831308298744,136.26500891597243,136.26500891597243,136.26500891597243,136.26500891597243,3.9973801659652963,137.26564683299512,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
15,UNPRED,12,0.9498321650886228,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9498321650886228,1.9498321650886228,1.0501678349113772,3,1,1.6998321650886228,0,1,0,1,0,0,4,4,6,,,,,,,,,,,,,,,,,,,,,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
15,UNPRED,12,0.9498321650886228,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9498321650886228,1.9498321650886228,1.0501678349113772,3,1,1.6998321650886228,0,1,0,1,0,0,4,4,6,,,,,,,0.0030804590205661952,137.26564683299512,137.26564683299512,138.26485120801954,138.9649114580243,139.1994809579919,139.1994809579919,139.1994809579919,140.26485241600312,140.26485241600312,140.26485241600312,140.26485241600312,3.9989623749861494,141.26465441600885,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
11,UNPRED,12,0.7952701439789543,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7952701439789543,1.7952701439789545,1.2047298560210455,3,1,1.5452701439789545,0,1,0,1,0,0,5,5,2,,,,,,,,,,,,,,,,,,,,,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
11,UNPRED,12,0.7952701439789543,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7952701439789543,1.7952701439789545,1.2047298560210455,3,1,1.5452701439789545,0,1,0,1,0,0,5,5,2,,,,,,,0.002974082948639989,141.26465441600885,141.26465441600885,142.26478258299176,142.81729874998564,143.0647191249882,143.0647191249882,143.0647191249882,144.28373870800715,144.28373870800715,144.28373870800715,144.2648808750091,3.9957798329996876,145.26478916598717,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
16,UNPRED,12,0.6872471352544518,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.6872471352544518,1.6872471352544518,1.3127528647455482,3,1,1.4372471352544518,0,1,0,1,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
16,UNPRED,12,0.6872471352544518,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.6872471352544518,1.6872471352544518,1.3127528647455482,3,1,1.4372471352544518,0,1,0,1,0,0,6,6,7,,,,,,,0.002321166975889355,145.26478916598717,145.26478916598717,146.26490116602508,146.7173497910262,146.95043104101205,146.95043104101205,146.95043104101205,148.26495250000153,148.26495250000153,148.26495250000153,148.26495250000153,3.9984792079776525,149.2649906249717,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
17,UNPRED,12,1.0600029916590388,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0600029916590388,2.0600029916590388,0.9399970083409612,3,1,1.8100029916590388,0,1,0,1,0,0,7,7,8,,,,,,,,,,,,,,,,,,,,,200002,006,2023-03-16_16h25.32.893,DMS_BEST_eyetracking_DAN_base_12-36_looped_10minWORKING,2022.2.4,None,
