trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,164.96807779200026,177.00137183300103,,,,,,,,,,,,,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
16,UNPRED,12,0.9677503360575584,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,1,0,1,0,0,0,0,7,,,,,,,177.00137183300103,177.00137183300103,178.01625508299912,178.71643058300833,178.96894512500148,178.96894512500148,178.96894512500148,180.0025256670051,180.01626266700623,180.01626266700623,180.01626266700623,181.0157048330002,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
12,UNPRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,1,0,1,0,0,1,1,3,,,,,,,181.0157048330002,181.0157048330002,182.0162207500107,182.73583770800906,182.98295537500235,182.98295537500235,182.98295537500235,184.0162645829987,184.0162645829987,184.0162645829987,184.0162645829987,185.0159375420044,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
17,UNPRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,1,0,1,0,0,2,2,8,,,,,,,185.0159375420044,185.0159375420044,186.01591070801078,186.7356030420051,186.98290383300628,186.98290383300628,186.98290383300628,188.01631137500226,188.01631137500226,188.01631137500226,188.01631137500226,189.01622316701105,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
11,UNPRED,12,0.9677503360575584,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,1,0,1,0,0,3,3,2,,,,,,,189.01622316701105,189.01622316701105,190.0162596250011,190.74951220799994,190.98292491699976,190.98292491699976,190.98292491699976,192.01624066699878,192.01624066699878,192.01624066699878,192.01624066699878,193.0349988329981,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
15,UNPRED,12,0.9677503360575584,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,1,0,1,0,0,4,4,6,,,,,,,193.0349988329981,193.0349988329981,194.04941849999886,194.7496597499994,194.98288595800113,194.98288595800113,194.98288595800113,196.01594112500607,196.01594112500607,196.01594112500607,196.01594112500607,197.0174784999981,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
14,UNPRED,12,0.9677503360575584,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,1,0,1,0,0,5,5,5,,,,,,,197.0174784999981,197.0174784999981,198.0162098330038,198.74966650000715,198.9829197920044,198.9829197920044,198.9829197920044,200.01622495800257,200.01622495800257,200.01622495800257,200.01622495800257,201.03502879200096,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
13,UNPRED,12,0.9677503360575584,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,1,0,1,0,0,6,6,4,,,,,,,201.03502879200096,201.03502879200096,202.04946400001063,202.74964799999725,202.98304162500426,202.98304162500426,202.98304162500426,204.01618845800112,204.01618845800112,204.01618845800112,204.01618845800112,205.01667987499968,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
9,UNPRED,12,0.9677503360575584,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,1,0,1,0,0,7,7,0,,,,,,,205.01667987499968,205.01667987499968,206.01591629200266,206.74925441700907,206.98298695799895,206.98298695799895,206.98298695799895,208.0161847499985,208.0161847499985,208.0161847499985,208.0161847499985,209.0352402920107,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
10,UNPRED,12,0.9677503360575584,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,1,0,1,0,0,8,8,1,,,,,,,209.0352402920107,209.0352402920107,210.04961616700166,210.74948450000375,210.98292741700425,210.98292741700425,210.98292741700425,212.01618674999918,212.01618674999918,212.01618674999918,212.01618674999918,213.0498128330073,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,213.0498128330073,225.07110900001135,,,,,,,,,,,,,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
26,PRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,2,0,2,0,0,0,0,8,,,,,,,225.07110900001135,225.07110900001135,226.08305241700145,226.80174562500906,227.03514800000994,227.03514800000994,227.03514800000994,228.06902062500012,228.0830097500002,228.0830097500002,228.0830097500002,229.08274425000127,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
22,PRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,2,0,2,0,0,1,1,4,,,,,,,229.08274425000127,229.08274425000127,230.08292208300554,230.8025778750016,231.0496369169996,231.0496369169996,231.0496369169996,232.08304500000668,232.08304500000668,232.08304500000668,232.08304500000668,233.0824952920084,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
24,PRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,2,0,2,0,0,2,2,6,,,,,,,233.0824952920084,233.0824952920084,234.0830138750025,234.80231866700342,235.04947725000966,235.04947725000966,235.04947725000966,236.08294779200514,236.08294779200514,236.08294779200514,236.08294779200514,237.08270716700645,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
23,PRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,2,0,2,0,0,3,3,5,,,,,,,237.08270716700645,237.08270716700645,238.08296520799922,238.80216495800414,239.04964637500234,239.04964637500234,239.04964637500234,240.08298420799838,240.08298420799838,240.08298420799838,240.08298420799838,241.08237837500928,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
18,PRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,2,0,2,0,0,4,4,0,,,,,,,241.08237837500928,241.08237837500928,242.08298441700754,242.8021080000035,243.0496444169985,243.0496444169985,243.0496444169985,244.08315370800847,244.08315370800847,244.08315370800847,244.08315370800847,245.08244700000796,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
21,PRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,2,0,2,0,0,5,5,3,,,,,,,245.08244700000796,245.08244700000796,246.08313675000682,246.80151116701018,247.04934175001108,247.04934175001108,247.04934175001108,248.08301220800786,248.08301220800786,248.08301220800786,248.08301220800786,249.08269216700864,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
19,PRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,2,0,2,0,0,6,6,1,,,,,,,249.08269216700864,249.08269216700864,250.0829348749976,250.8022460830107,251.04962170800718,251.04962170800718,251.04962170800718,252.08297191699967,252.08297191699967,252.08297191699967,252.08297191699967,253.08262883299903,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
20,PRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,2,0,2,0,0,7,7,2,,,,,,,253.08262883299903,253.08262883299903,254.08293541699823,254.8020556249976,255.04960566700902,255.04960566700902,255.04960566700902,256.0829394169996,256.0829394169996,256.0829394169996,256.0829394169996,257.0826020829991,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
25,PRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,2,0,2,0,0,8,8,7,,,,,,,257.0826020829991,257.0826020829991,258.08272200000647,258.80145125000854,259.04904587499914,259.04904587499914,259.04904587499914,260.08294812501117,260.08294812501117,260.08294812501117,260.08294812501117,261.1249292499997,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,261.1249292499997,273.1477551249991,,,,,,,,,,,,,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
35,UNPRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,3,0,3,0,0,0,0,8,,,,,,,273.1477551249991,273.1477551249991,274.1498989170068,274.86915125000814,275.1162008329993,275.1162008329993,275.1162008329993,276.149690582999,276.149690582999,276.149690582999,276.149690582999,277.16862562501046,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
33,UNPRED,12,0.9677503360575584,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,3,0,3,0,0,1,1,6,,,,,,,277.16862562501046,277.16862562501046,278.1827260420105,278.9025375830097,279.11648841699935,279.11648841699935,279.11648841699935,280.1497247500083,280.1497247500083,280.1497247500083,280.1497247500083,281.1486826670007,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
30,UNPRED,12,0.9677503360575584,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,3,0,3,0,0,2,2,3,,,,,,,281.1486826670007,281.1486826670007,282.14966287500283,282.86873891700816,283.11619325001084,283.11619325001084,283.11619325001084,284.1497144580062,284.1497144580062,284.1497144580062,284.1497144580062,285.1496188750025,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
31,UNPRED,12,0.9677503360575584,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9677503360575584,1.9677503360575583,1.0322496639424417,3.0,1,1.7177503360575583,0,4.0,3.0,1,2,3,0,3,0,0,3,3,4,,,,,,,285.1496188750025,285.1496188750025,286.14973708300386,286.8829871670023,287.1164257920027,287.1164257920027,287.1164257920027,288.1493894580053,288.1493894580053,288.1493894580053,288.1493894580053,289.16860916699807,200003,304,2023-04-07_13h18.54.413,DMS_et_12-36,2022.2.4,None,
