trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.26027895900188,58.26027895900188,t,68.93793937500595,,,,,,,,,,,,,,,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
1,PRED,12,1.038980713497232,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.038980713497232,2.038980713497232,0.9610192865027679,3.0,1,1.788980713497232,0,4.0,3.0,1,2,0,0,0,0,0,0,0,1,,,,,127.7161761249954,139.76441187499586,139.76441187499586,139.76441187499586,140.77930562500114,141.56063933399855,141.779366499999,141.779366499999,141.779366499999,142.74704141700204,142.74704141700204,142.74704141700204,142.74704141700204,143.77943429199513,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
0,PRED,12,1.038980713497232,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.038980713497232,2.038980713497232,0.9610192865027679,3.0,1,1.788980713497232,0,4.0,3.0,1,2,0,0,0,0,0,1,1,0,,,,,,,143.77943429199513,143.77943429199513,144.7943259169988,145.5803562919973,145.79429345899553,145.79429345899553,145.79429345899553,146.76090870900225,146.76090870900225,146.76090870900225,146.76090870900225,147.7796262089978,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
3,PRED,12,1.038980713497232,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.038980713497232,2.038980713497232,0.9610192865027679,3.0,1,1.788980713497232,0,4.0,3.0,1,2,0,0,0,0,0,2,2,3,,,,,,,147.7796262089978,147.7796262089978,148.79414654200082,149.58007270899543,149.7941057499993,149.7941057499993,149.7941057499993,150.76113491699653,150.76113491699653,150.76113491699653,150.76113491699653,151.77944320900133,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
7,PRED,12,1.038980713497232,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.038980713497232,2.038980713497232,0.9610192865027679,3.0,1,1.788980713497232,0,4.0,3.0,1,2,0,0,0,0,0,3,3,7,,,,,,,151.77944320900133,151.77944320900133,152.79434762500023,153.5800622089955,153.79420029199537,153.79420029199537,153.79420029199537,154.76071633399988,154.76071633399988,154.76071633399988,154.76071633399988,155.7800477089986,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
6,PRED,12,1.038980713497232,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.038980713497232,2.038980713497232,0.9610192865027679,3.0,1,1.788980713497232,0,4.0,3.0,1,2,0,0,0,0,0,4,4,6,,,,,,,155.7800477089986,155.7800477089986,156.79428529199504,157.580273749998,157.7942747499983,157.7942747499983,157.7942747499983,158.76109224999527,158.76109224999527,158.76109224999527,158.76109224999527,159.7801423339988,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
5,PRED,12,1.038980713497232,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,1.038980713497232,2.038980713497232,0.9610192865027679,3.0,1,1.788980713497232,0,4.0,3.0,1,2,0,0,0,0,0,5,5,5,,,,,,,159.7801423339988,159.7801423339988,160.79430579199834,161.5794242089978,161.7939010839982,161.7939010839982,161.7939010839982,162.76079362499877,162.76079362499877,162.76079362499877,162.76079362499877,163.7793332500005,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
2,PRED,12,1.038980713497232,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.038980713497232,2.038980713497232,0.9610192865027679,3.0,1,1.788980713497232,0,4.0,3.0,1,2,0,0,0,0,0,6,6,2,,,,,,,163.7793332500005,163.7793332500005,164.7943279999963,165.58000045899826,165.79431712500082,165.79431712500082,165.79431712500082,166.7609022089964,166.7609022089964,166.7609022089964,166.7609022089964,167.77959129199735,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
4,PRED,12,1.038980713497232,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.038980713497232,2.038980713497232,0.9610192865027679,3.0,1,1.788980713497232,0,4.0,3.0,1,2,0,0,0,0,0,7,7,4,,,,,,,167.77959129199735,167.77959129199735,168.79429391699523,169.5800469589958,169.79429974999948,169.79429974999948,169.79429974999948,170.76104179200047,170.76104179200047,170.76104179200047,170.76104179200047,171.76078404199507,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
8,PRED,12,1.038980713497232,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,1.038980713497232,2.038980713497232,0.9610192865027679,3.0,1,1.788980713497232,0,4.0,3.0,1,2,0,0,0,0,0,8,8,8,,,,,,,171.76078404199507,171.76078404199507,172.76083287499932,173.5608596250022,173.79443812499812,173.79443812499812,173.79443812499812,174.76084791700123,174.76084791700123,174.76084791700123,174.76084791700123,175.78217887500068,200006,006,2023-04-07_11h40.57.304,DMS_et_12-36,2022.2.4,None,
