trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.20897416700609,61.20897416700609,t,52.23878249991685,,,,,,,,,,,,,,,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,0,0,0,0,0,0,0,0,,,,,113.96600829204544,125.99712729197927,125.99712729197927,125.99712729197927,127.01053049997427,127.34374258387834,127.57704566698521,127.57704566698521,127.57704566698521,128.99567983392626,129.0100923338905,129.0100923338905,129.0100923338905,130.00983487488702,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,0,0,0,0,0,1,1,3,,,,,,,130.00983487488702,130.00983487488702,131.0103259589523,131.34356241696514,131.57717812503688,131.57717812503688,131.57717812503688,133.01046279189177,133.01046279189177,133.01046279189177,133.01046279189177,134.00968733383343,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,0,0,0,0,0,2,2,8,,,,,,,134.00968733383343,134.00968733383343,135.0102667089086,135.3435901668854,135.57699254201725,135.57699254201725,135.57699254201725,137.0103306248784,137.0103306248784,137.0103306248784,137.0103306248784,138.00990462489426,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,0,0,0,0,0,3,3,1,,,,,,,138.00990462489426,138.00990462489426,139.0104178749025,139.34374416689388,139.57702137483284,139.57702137483284,139.57702137483284,141.01033479184844,141.01033479184844,141.01033479184844,141.01033479184844,142.00991937494837,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,0,0,0,0,0,4,4,5,,,,,,,142.00991937494837,142.00991937494837,143.01030779187568,143.34385479195043,143.57721458398737,143.57721458398737,143.57721458398737,145.01041229185648,145.01041229185648,145.01041229185648,145.01041229185648,146.00978333386593,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,0,0,0,0,0,5,5,4,,,,,,,146.00978333386593,146.00978333386593,147.0105010420084,147.34378391690552,147.57699129194953,147.57699129194953,147.57699129194953,149.0100957499817,149.0100957499817,149.0100957499817,149.0100957499817,150.0098824170418,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,0,0,0,0,0,6,6,2,,,,,,,150.0098824170418,150.0098824170418,151.0104312498588,151.34371245885268,151.5772502499167,151.5772502499167,151.5772502499167,153.01050183386542,153.01050183386542,153.01050183386542,153.01050183386542,154.00997558399104,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,0,0,0,0,0,7,7,6,,,,,,,154.00997558399104,154.00997558399104,155.0102822498884,155.3437391249463,155.57714520883746,155.57714520883746,155.57714520883746,157.0104990839027,157.0104990839027,157.0104990839027,157.0104990839027,158.00982320890762,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,0,0,0,0,0,8,8,7,,,,,,,158.00982320890762,158.00982320890762,159.0100918340031,159.34337854199111,159.59591945889406,159.59591945889406,159.59591945889406,161.01027495902963,161.02989674988203,161.02989674988203,161.02989674988203,162.02943966700695,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,162.02943966700695,174.06237674993463,,,,,,,,,,,,,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
16,UNPRED,12,0.5818865272372324,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,1,0,1,0,0,0,0,7,,,,,,,174.06237674993463,174.06237674993463,175.07729770895094,175.39647829183377,175.64360024989583,175.64360024989583,175.64360024989583,177.06309962505475,177.07697916706093,177.07697916706093,177.07697916706093,178.0767350839451,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
11,UNPRED,12,0.5818865272372324,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,1,0,1,0,0,1,1,2,,,,,,,178.0767350839451,178.0767350839451,179.07696433388628,179.41051841690205,179.64357070904225,179.64357070904225,179.64357070904225,181.07718404196203,181.07718404196203,181.07718404196203,181.07718404196203,182.09592674998567,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
13,UNPRED,12,0.5818865272372324,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,1,0,1,0,0,2,2,4,,,,,,,182.09592674998567,182.09592674998567,183.11046966700815,183.4296800000593,183.66328849992715,183.66328849992715,183.66328849992715,185.07701283390634,185.09653158392757,185.09653158392757,185.09653158392757,186.07675120886415,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
17,UNPRED,12,0.5818865272372324,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5818865272372324,1.5818865272372324,1.4181134727627676,3.0,1,1.3318865272372324,0,4.0,3.0,1,2,1,0,1,0,0,3,3,8,,,,,,,186.07675120886415,186.07675120886415,187.0771849169396,187.41049299994484,187.64377141697332,187.64377141697332,187.64377141697332,189.07704524998553,189.07704524998553,189.07704524998553,189.07704524998553,190.07698191702366,200004,005,2023-03-31_11h25.59.057,DMS_et_12-36,2022.2.4,None,
