trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.496702792,40.496702792,t,66.91887274999999,,,,,,,,,,,,,,,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.7105805086530421,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7105805086530421,1.710580508653042,1.289419491346958,3.0,1,1.460580508653042,0,4.0,3.0,1,2,0,0,0,0,0,0,0,3,,,,,107.93394750000002,119.981581167,119.981581167,119.981581167,120.97784525,121.444319667,121.67771033400001,121.67771033400001,121.67771033400001,122.96295437500001,122.977393334,122.977393334,122.977393334,123.99631166700001,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.7105805086530421,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7105805086530421,1.710580508653042,1.289419491346958,3.0,1,1.460580508653042,0,4.0,3.0,1,2,0,0,0,0,0,1,1,0,,,,,,,123.99631166700001,123.99631166700001,125.01097462500002,125.463524167,125.67764383400001,125.67764383400001,125.67764383400001,126.97776487499999,126.97776487499999,126.97776487499999,126.97776487499999,127.99640675,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.7105805086530421,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.7105805086530421,1.710580508653042,1.289419491346958,3.0,1,1.460580508653042,0,4.0,3.0,1,2,0,0,0,0,0,2,2,7,,,,,,,127.99640675,127.99640675,129.01111929200002,129.463107375,129.67772225000002,129.67772225000002,129.67772225000002,130.977672417,130.977672417,130.977672417,130.977672417,131.996729709,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.7105805086530421,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.7105805086530421,1.710580508653042,1.289419491346958,3.0,1,1.460580508653042,0,4.0,3.0,1,2,0,0,0,0,0,3,3,1,,,,,,,131.996729709,131.996729709,133.0107225,133.463267959,133.677656375,133.677656375,133.677656375,134.977710875,134.977710875,134.977710875,134.977710875,135.99635875,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.7105805086530421,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7105805086530421,1.710580508653042,1.289419491346958,3.0,1,1.460580508653042,0,4.0,3.0,1,2,0,0,0,0,0,4,4,5,,,,,,,135.99635875,135.99635875,137.010822417,137.463319167,137.677675125,137.677675125,137.677675125,138.977603792,138.977603792,138.977603792,138.977603792,139.996905375,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.7105805086530421,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7105805086530421,1.710580508653042,1.289419491346958,3.0,1,1.460580508653042,0,4.0,3.0,1,2,0,0,0,0,0,5,5,6,,,,,,,139.996905375,139.996905375,141.011059334,141.463449792,141.677715084,141.677715084,141.677715084,142.97743879200002,142.97743879200002,142.97743879200002,142.97743879200002,143.996563167,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.7105805086530421,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7105805086530421,1.710580508653042,1.289419491346958,3.0,1,1.460580508653042,0,4.0,3.0,1,2,0,0,0,0,0,6,6,8,,,,,,,143.996563167,143.996563167,145.010891042,145.46350129200002,145.67766358400002,145.67766358400002,145.67766358400002,146.977747709,146.977747709,146.977747709,146.977747709,147.996681459,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.7105805086530421,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7105805086530421,1.710580508653042,1.289419491346958,3.0,1,1.460580508653042,0,4.0,3.0,1,2,0,0,0,0,0,7,7,4,,,,,,,147.996681459,147.996681459,149.011037959,149.463415542,149.67773033400002,149.67773033400002,149.67773033400002,151.107091125,151.107091125,151.107091125,151.107091125,152.12990225000001,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.7105805086530421,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7105805086530421,1.710580508653042,1.289419491346958,3.0,1,1.460580508653042,0,4.0,3.0,1,2,0,0,0,0,0,8,8,2,,,,,,,152.12990225000001,152.12990225000001,153.143802042,153.596531292,153.811170834,153.811170834,153.811170834,155.111354709,155.111354709,155.111354709,155.111354709,156.132329417,200007,002,2023-04-11_08h57.24.225,DMS_et_12-36,2022.2.4,None,
