0.8646 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
16.6549 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.6583 	EXP 	Created calibrationTarget = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='calibrationTarget', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
16.6617 	EXP 	Created calibrationTargetInner = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([-1.        ,  0.00392157, -1.        ]), fillColorSpace='rgb', fillRGB=array([-1.        ,  0.00392157, -1.        ]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='calibrationTargetInner', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
94.9373 	DATA 	Keypress: escape
94.9408 	DATA 	Keypress: quoteleft
94.9564 	WARNING 	t of last frame was 80693.34ms (=1/0)
94.9823 	WARNING 	t of last frame was 25.93ms (=1/38)
94.9823 	EXP 	text: autoDraw = True
95.2494 	WARNING 	t of last frame was 20.06ms (=1/49)
95.3499 	WARNING 	t of last frame was 20.26ms (=1/49)
95.9832 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
177.7863 	DATA 	Keypress: t
178.3076 	EXP 	text: autoDraw = False
178.3076 	EXP 	text_2: autoDraw = True
180.7929 	DATA 	Keypress: t
183.7845 	DATA 	Keypress: t
186.7845 	DATA 	Keypress: t
189.7846 	DATA 	Keypress: t
190.2979 	EXP 	Created sequence: random, trialTypes=1, nReps=12, seed=None
190.2982 	EXP 	New trial (rep=0, index=0): None
190.3142 	EXP 	Imported /Users/richard/Visual_Attention/data/200005/DMS_et_12-36/2023-04-11_15h05.01.536/0-PRED_12-36.csv as conditions, 9 conditions, 35 params
190.3147 	EXP 	Created sequence: random, trialTypes=9, nReps=9, seed=None
190.3155 	EXP 	New trial (rep=0, index=0): OrderedDict([('trial_count', 0), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.9071220353882756), ('stimImage_i', 1), ('stimImage', 'images/picture_2.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789462, -11.733433509789466]), ('responseImage2_X', 11.733433509789462), ('responseImage2_Y', -11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage3_X', -11.733433509789462), ('responseImage3_Y', 11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.9071220353882756), ('resp_onset', 1.907122035388276), ('resp_dur', 1.0928779646117244), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.6571220353882756), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
190.3311 	EXP 	text_2: autoDraw = False
190.3311 	EXP 	text_2: autoDraw = False
190.3311 	EXP 	sample: image = 'images/picture_2.png'
190.3311 	EXP 	sample: autoDraw = True
190.3311 	EXP 	Delay: autoDraw = True
191.3299 	EXP 	sample: autoDraw = False
191.9975 	EXP 	Delay: autoDraw = False
192.2306 	EXP 	Response_1: autoDraw = True
192.2306 	EXP 	Response_2: autoDraw = True
192.2306 	EXP 	Response_3: autoDraw = True
192.7843 	DATA 	Keypress: t
193.3298 	EXP 	Response_1: autoDraw = False
193.3298 	EXP 	Response_2: autoDraw = False
193.3298 	EXP 	Response_3: autoDraw = False
193.3298 	EXP 	polygon: autoDraw = True
194.3171 	EXP 	New trial (rep=0, index=1): OrderedDict([('trial_count', 8), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.9071220353882756), ('stimImage_i', 1), ('stimImage', 'images/picture_2.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage1_X', -11.733433509789464), ('responseImage1_Y', -11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789464, 11.733433509789462]), ('responseImage2_X', 11.733433509789464), ('responseImage2_Y', 11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage3_X', -11.733433509789462), ('responseImage3_Y', 11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.9071220353882756), ('resp_onset', 1.907122035388276), ('resp_dur', 1.0928779646117244), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.6571220353882756), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
194.3295 	EXP 	polygon: autoDraw = False
194.3295 	EXP 	sample: autoDraw = False
194.3295 	EXP 	Delay: autoDraw = False
194.3295 	EXP 	Response_1: autoDraw = False
194.3295 	EXP 	Response_2: autoDraw = False
194.3295 	EXP 	Response_3: autoDraw = False
194.3295 	EXP 	polygon: autoDraw = False
194.3295 	EXP 	sample: image = 'images/picture_2.png'
194.3295 	EXP 	sample: autoDraw = True
194.3295 	EXP 	Delay: autoDraw = True
195.3300 	EXP 	sample: autoDraw = False
195.7834 	DATA 	Keypress: t
195.9965 	EXP 	Delay: autoDraw = False
196.2300 	EXP 	Response_1: autoDraw = True
196.2300 	EXP 	Response_2: autoDraw = True
196.2300 	EXP 	Response_3: autoDraw = True
197.3303 	EXP 	Response_1: autoDraw = False
197.3303 	EXP 	Response_2: autoDraw = False
197.3303 	EXP 	Response_3: autoDraw = False
197.3303 	EXP 	polygon: autoDraw = True
198.3161 	EXP 	New trial (rep=0, index=2): OrderedDict([('trial_count', 5), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.9071220353882756), ('stimImage_i', 1), ('stimImage', 'images/picture_2.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage2_X', -11.733433509789462), ('responseImage2_Y', 11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage3_X', -11.733433509789464), ('responseImage3_Y', -11.733433509789462), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.9071220353882756), ('resp_onset', 1.907122035388276), ('resp_dur', 1.0928779646117244), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.6571220353882756), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
198.3292 	EXP 	polygon: autoDraw = False
198.3292 	EXP 	sample: autoDraw = False
198.3292 	EXP 	Delay: autoDraw = False
198.3292 	EXP 	Response_1: autoDraw = False
198.3292 	EXP 	Response_2: autoDraw = False
198.3292 	EXP 	Response_3: autoDraw = False
198.3292 	EXP 	polygon: autoDraw = False
198.3292 	EXP 	sample: image = 'images/picture_2.png'
198.3292 	EXP 	sample: autoDraw = True
198.3292 	EXP 	Delay: autoDraw = True
198.7845 	DATA 	Keypress: t
199.3299 	EXP 	sample: autoDraw = False
199.9967 	EXP 	Delay: autoDraw = False
200.2300 	EXP 	Response_1: autoDraw = True
200.2300 	EXP 	Response_2: autoDraw = True
200.2300 	EXP 	Response_3: autoDraw = True
201.3300 	EXP 	Response_1: autoDraw = False
201.3300 	EXP 	Response_2: autoDraw = False
201.3300 	EXP 	Response_3: autoDraw = False
201.3300 	EXP 	polygon: autoDraw = True
201.7846 	DATA 	Keypress: t
202.3174 	EXP 	New trial (rep=0, index=3): OrderedDict([('trial_count', 7), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.9071220353882756), ('stimImage_i', 1), ('stimImage', 'images/picture_2.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage2_X', -11.733433509789462), ('responseImage2_Y', 11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789462, -11.733433509789466]), ('responseImage3_X', 11.733433509789462), ('responseImage3_Y', -11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.9071220353882756), ('resp_onset', 1.907122035388276), ('resp_dur', 1.0928779646117244), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.6571220353882756), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
202.3295 	EXP 	polygon: autoDraw = False
202.3295 	EXP 	sample: autoDraw = False
202.3295 	EXP 	Delay: autoDraw = False
202.3295 	EXP 	Response_1: autoDraw = False
202.3295 	EXP 	Response_2: autoDraw = False
202.3295 	EXP 	Response_3: autoDraw = False
202.3295 	EXP 	polygon: autoDraw = False
202.3295 	EXP 	sample: image = 'images/picture_2.png'
202.3295 	EXP 	sample: autoDraw = True
202.3295 	EXP 	Delay: autoDraw = True
203.3299 	EXP 	sample: autoDraw = False
203.9966 	EXP 	Delay: autoDraw = False
204.2302 	EXP 	Response_1: autoDraw = True
204.2302 	EXP 	Response_2: autoDraw = True
204.2302 	EXP 	Response_3: autoDraw = True
204.7844 	DATA 	Keypress: t
205.3297 	EXP 	Response_1: autoDraw = False
205.3297 	EXP 	Response_2: autoDraw = False
205.3297 	EXP 	Response_3: autoDraw = False
205.3297 	EXP 	polygon: autoDraw = True
206.3162 	EXP 	New trial (rep=0, index=4): OrderedDict([('trial_count', 2), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.9071220353882756), ('stimImage_i', 1), ('stimImage', 'images/picture_2.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage1_X', -11.733433509789462), ('responseImage1_Y', 11.733433509789464), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage2_X', -11.733433509789464), ('responseImage2_Y', -11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789462, -11.733433509789466]), ('responseImage3_X', 11.733433509789462), ('responseImage3_Y', -11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.9071220353882756), ('resp_onset', 1.907122035388276), ('resp_dur', 1.0928779646117244), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.6571220353882756), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
206.3292 	EXP 	polygon: autoDraw = False
206.3292 	EXP 	sample: autoDraw = False
206.3292 	EXP 	Delay: autoDraw = False
206.3292 	EXP 	Response_1: autoDraw = False
206.3292 	EXP 	Response_2: autoDraw = False
206.3292 	EXP 	Response_3: autoDraw = False
206.3292 	EXP 	polygon: autoDraw = False
206.3292 	EXP 	sample: image = 'images/picture_2.png'
206.3292 	EXP 	sample: autoDraw = True
206.3292 	EXP 	Delay: autoDraw = True
207.3300 	EXP 	sample: autoDraw = False
207.7847 	DATA 	Keypress: t
207.9966 	EXP 	Delay: autoDraw = False
208.2299 	EXP 	Response_1: autoDraw = True
208.2299 	EXP 	Response_2: autoDraw = True
208.2299 	EXP 	Response_3: autoDraw = True
209.3300 	EXP 	Response_1: autoDraw = False
209.3300 	EXP 	Response_2: autoDraw = False
209.3300 	EXP 	Response_3: autoDraw = False
209.3300 	EXP 	polygon: autoDraw = True
210.3170 	EXP 	New trial (rep=0, index=5): OrderedDict([('trial_count', 6), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.9071220353882756), ('stimImage_i', 1), ('stimImage', 'images/picture_2.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage1_X', -11.733433509789464), ('responseImage1_Y', -11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789464, 11.733433509789462]), ('responseImage2_X', 11.733433509789464), ('responseImage2_Y', 11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage3_X', -11.733433509789462), ('responseImage3_Y', 11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.9071220353882756), ('resp_onset', 1.907122035388276), ('resp_dur', 1.0928779646117244), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.6571220353882756), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
210.3295 	EXP 	polygon: autoDraw = False
210.3295 	EXP 	sample: autoDraw = False
210.3295 	EXP 	Delay: autoDraw = False
210.3295 	EXP 	Response_1: autoDraw = False
210.3295 	EXP 	Response_2: autoDraw = False
210.3295 	EXP 	Response_3: autoDraw = False
210.3295 	EXP 	polygon: autoDraw = False
210.3295 	EXP 	sample: image = 'images/picture_2.png'
210.3295 	EXP 	sample: autoDraw = True
210.3295 	EXP 	Delay: autoDraw = True
210.7845 	DATA 	Keypress: t
211.3300 	EXP 	sample: autoDraw = False
211.9967 	EXP 	Delay: autoDraw = False
212.2299 	EXP 	Response_1: autoDraw = True
212.2299 	EXP 	Response_2: autoDraw = True
212.2299 	EXP 	Response_3: autoDraw = True
213.3303 	EXP 	Response_1: autoDraw = False
213.3303 	EXP 	Response_2: autoDraw = False
213.3303 	EXP 	Response_3: autoDraw = False
213.3303 	EXP 	polygon: autoDraw = True
213.7845 	DATA 	Keypress: t
214.3159 	EXP 	New trial (rep=0, index=6): OrderedDict([('trial_count', 4), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.9071220353882756), ('stimImage_i', 1), ('stimImage', 'images/picture_2.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage1_X', -11.733433509789464), ('responseImage1_Y', -11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789462, -11.733433509789466]), ('responseImage2_X', 11.733433509789462), ('responseImage2_Y', -11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789464, 11.733433509789462]), ('responseImage3_X', 11.733433509789464), ('responseImage3_Y', 11.733433509789462), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.9071220353882756), ('resp_onset', 1.907122035388276), ('resp_dur', 1.0928779646117244), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.6571220353882756), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
214.3295 	EXP 	polygon: autoDraw = False
214.3295 	EXP 	sample: autoDraw = False
214.3295 	EXP 	Delay: autoDraw = False
214.3295 	EXP 	Response_1: autoDraw = False
214.3295 	EXP 	Response_2: autoDraw = False
214.3295 	EXP 	Response_3: autoDraw = False
214.3295 	EXP 	polygon: autoDraw = False
214.3295 	EXP 	sample: image = 'images/picture_2.png'
214.3295 	EXP 	sample: autoDraw = True
214.3295 	EXP 	Delay: autoDraw = True
215.3296 	EXP 	sample: autoDraw = False
215.9966 	EXP 	Delay: autoDraw = False
216.2298 	EXP 	Response_1: autoDraw = True
216.2298 	EXP 	Response_2: autoDraw = True
216.2298 	EXP 	Response_3: autoDraw = True
216.7852 	DATA 	Keypress: t
217.3300 	EXP 	Response_1: autoDraw = False
217.3300 	EXP 	Response_2: autoDraw = False
217.3300 	EXP 	Response_3: autoDraw = False
217.3300 	EXP 	polygon: autoDraw = True
218.3169 	EXP 	New trial (rep=0, index=7): OrderedDict([('trial_count', 1), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.9071220353882756), ('stimImage_i', 1), ('stimImage', 'images/picture_2.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789462, -11.733433509789466]), ('responseImage2_X', 11.733433509789462), ('responseImage2_Y', -11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage3_X', -11.733433509789464), ('responseImage3_Y', -11.733433509789462), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.9071220353882756), ('resp_onset', 1.907122035388276), ('resp_dur', 1.0928779646117244), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.6571220353882756), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
218.3296 	EXP 	polygon: autoDraw = False
218.3296 	EXP 	sample: autoDraw = False
218.3296 	EXP 	Delay: autoDraw = False
218.3296 	EXP 	Response_1: autoDraw = False
218.3296 	EXP 	Response_2: autoDraw = False
218.3296 	EXP 	Response_3: autoDraw = False
218.3296 	EXP 	polygon: autoDraw = False
218.3296 	EXP 	sample: image = 'images/picture_2.png'
218.3296 	EXP 	sample: autoDraw = True
218.3296 	EXP 	Delay: autoDraw = True
219.3299 	EXP 	sample: autoDraw = False
219.7845 	DATA 	Keypress: t
219.9968 	EXP 	Delay: autoDraw = False
220.2300 	EXP 	Response_1: autoDraw = True
220.2300 	EXP 	Response_2: autoDraw = True
220.2300 	EXP 	Response_3: autoDraw = True
221.3300 	EXP 	Response_1: autoDraw = False
221.3300 	EXP 	Response_2: autoDraw = False
221.3300 	EXP 	Response_3: autoDraw = False
221.3300 	EXP 	polygon: autoDraw = True
222.3167 	EXP 	New trial (rep=0, index=8): OrderedDict([('trial_count', 3), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.9071220353882756), ('stimImage_i', 1), ('stimImage', 'images/picture_2.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789462, -11.733433509789466]), ('responseImage1_X', 11.733433509789462), ('responseImage1_Y', -11.733433509789464), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789464, 11.733433509789462]), ('responseImage2_X', 11.733433509789464), ('responseImage2_Y', 11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage3_X', -11.733433509789464), ('responseImage3_Y', -11.733433509789462), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.9071220353882756), ('resp_onset', 1.907122035388276), ('resp_dur', 1.0928779646117244), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.6571220353882756), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
222.3295 	EXP 	polygon: autoDraw = False
222.3295 	EXP 	sample: autoDraw = False
222.3295 	EXP 	Delay: autoDraw = False
222.3295 	EXP 	Response_1: autoDraw = False
222.3295 	EXP 	Response_2: autoDraw = False
