trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.764147458132356,49.764147458132356,t,47.40375783294439,,,,,,,,,,,,,,,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.7759925450803846,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.7759925450803846,1.7759925450803846,1.2240074549196154,3.0,1,1.5259925450803846,0,4.0,3.0,1,2,0,0,0,0,0,0,0,2,,,,,97.686754666036,109.71655900008045,109.71655900008045,109.71655900008045,110.73107062513009,111.25041266600601,111.4839667500928,111.4839667500928,111.4839667500928,112.69782345811836,112.71755729103461,112.71755729103461,112.71755729103461,113.69694970804267,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.7759925450803846,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7759925450803846,1.7759925450803846,1.2240074549196154,3.0,1,1.5259925450803846,0,4.0,3.0,1,2,0,0,0,0,0,1,1,5,,,,,,,113.69694970804267,113.69694970804267,114.69773537502624,115.23126529110596,115.46440454106778,115.46440454106778,115.46440454106778,116.69759020791389,116.69759020791389,116.69759020791389,116.69759020791389,117.69727733312175,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.7759925450803846,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7759925450803846,1.7759925450803846,1.2240074549196154,3.0,1,1.5259925450803846,0,4.0,3.0,1,2,0,0,0,0,0,2,2,1,,,,,,,117.69727733312175,117.69727733312175,118.6975167079363,119.23107087495737,119.46415462507866,119.46415462507866,119.46415462507866,120.69782779109664,120.69782779109664,120.69782779109664,120.69782779109664,121.69736687513068,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.7759925450803846,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7759925450803846,1.7759925450803846,1.2240074549196154,3.0,1,1.5259925450803846,0,4.0,3.0,1,2,0,0,0,0,0,3,3,7,,,,,,,121.69736687513068,121.69736687513068,122.69792216597125,123.2312457500957,123.4646150409244,123.4646150409244,123.4646150409244,124.6978259999305,124.6978259999305,124.6978259999305,124.6978259999305,125.69722558301874,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.7759925450803846,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7759925450803846,1.7759925450803846,1.2240074549196154,3.0,1,1.5259925450803846,0,4.0,3.0,1,2,0,0,0,0,0,4,4,8,,,,,,,125.69722558301874,125.69722558301874,126.69797904090956,127.23098504100926,127.46450400003232,127.46450400003232,127.46450400003232,128.6976547499653,128.6976547499653,128.6976547499653,128.6976547499653,129.6974932081066,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.7759925450803846,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.7759925450803846,1.7759925450803846,1.2240074549196154,3.0,1,1.5259925450803846,0,4.0,3.0,1,2,0,0,0,0,0,5,5,3,,,,,,,129.6974932081066,129.6974932081066,130.69767070794478,131.2312835829798,131.46451554098167,131.46451554098167,131.46451554098167,132.6980383330956,132.6980383330956,132.6980383330956,132.6980383330956,133.6974474999588,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.7759925450803846,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7759925450803846,1.7759925450803846,1.2240074549196154,3.0,1,1.5259925450803846,0,4.0,3.0,1,2,0,0,0,0,0,6,6,0,,,,,,,133.6974474999588,133.6974474999588,134.6976048750803,135.23077954095788,135.46404312504455,135.46404312504455,135.46404312504455,136.69780795811675,136.69780795811675,136.69780795811675,136.69780795811675,137.69667454110458,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.7759925450803846,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.7759925450803846,1.7759925450803846,1.2240074549196154,3.0,1,1.5259925450803846,0,4.0,3.0,1,2,0,0,0,0,0,7,7,4,,,,,,,137.69667454110458,137.69667454110458,138.69800504110754,139.23133016610518,139.46453162492253,139.46453162492253,139.46453162492253,140.69757404108532,140.69757404108532,140.69757404108532,140.69757404108532,141.6972726250533,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.7759925450803846,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.7759925450803846,1.7759925450803846,1.2240074549196154,3.0,1,1.5259925450803846,0,4.0,3.0,1,2,0,0,0,0,0,8,8,6,,,,,,,141.6972726250533,141.6972726250533,142.69784033298492,143.2313700830564,143.4645343751181,143.4645343751181,143.4645343751181,144.69797616591677,144.69797616591677,144.69797616591677,144.69797616591677,145.71716574998572,200004,004,2023-03-31_11h13.38.434,DMS_et_12-36,2022.2.4,None,
