0.8901 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
45.2903 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

45.2916 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.00392157, 0.00392157, 0.00392157]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fbdcbe3dd30>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fbd9b60dc10>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([3840, 2160]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
45.2920 	EXP 	window1: mouseVisible = True
45.2930 	EXP 	window1: mouseVisible = False
45.2932 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
45.2932 	EXP 	window1: recordFrameIntervals = False
45.4697 	EXP 	window1: recordFrameIntervals = True
45.7235 	WARNING 	t of last frame was 20.10ms (=1/49)
46.4235 	WARNING 	t of last frame was 20.07ms (=1/49)
47.1372 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

49.9386 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='awaiting trigger', units='height', win=Window(...), wrapWidth=1)
49.9394 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
49.9440 	EXP 	Created sample = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='sample', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10.62029439, 10.62029439]), texRes=128.0, units='cm', win=Window(...))
49.9494 	EXP 	Created Delay = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='Delay', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
49.9665 	EXP 	Created Response_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='images/picture_1.png', interpolate=True, mask=None, maskParams=None, name='Response_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10.71895075, 10.71895075]), texRes=128.0, units='cm', win=Window(...))
49.9739 	EXP 	Created Response_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='images/picture_2.png', interpolate=True, mask=None, maskParams=None, name='Response_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10.71895075, 10.71895075]), texRes=128.0, units='cm', win=Window(...))
50.0131 	EXP 	Created Response_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='images/picture_3.png', interpolate=True, mask=None, maskParams=None, name='Response_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([10.71895075, 10.71895075]), texRes=128.0, units='cm', win=Window(...))
50.0144 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1, 1, 1]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.01, 0.01]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
50.0152 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
50.0159 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
50.0193 	EXP 	Created calibrationTarget = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='calibrationTarget', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
50.0227 	EXP 	Created calibrationTargetInner = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, fillColor=array([-1.        ,  0.00392157, -1.        ]), fillColorSpace='rgb', fillRGB=array([-1.        ,  0.00392157, -1.        ]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='calibrationTargetInner', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0., 0.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
102.5628 	DATA 	Keypress: c
102.5656 	DATA 	Keypress: return
102.5672 	DATA 	Keypress: escape
102.6281 	WARNING 	t of last frame was 55491.29ms (=1/0)
102.6522 	WARNING 	t of last frame was 24.10ms (=1/41)
102.6522 	EXP 	text: autoDraw = True
102.6828 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
158.6736 	DATA 	Keypress: t
158.6891 	EXP 	text: autoDraw = False
158.6891 	EXP 	text_2: autoDraw = True
160.1837 	DATA 	Keypress: t
161.6714 	DATA 	Keypress: t
163.1732 	DATA 	Keypress: t
164.6733 	DATA 	Keypress: t
166.1733 	DATA 	Keypress: t
167.6739 	DATA 	Keypress: t
169.1730 	DATA 	Keypress: t
170.6730 	DATA 	Keypress: t
170.6955 	EXP 	Created sequence: random, trialTypes=1, nReps=12, seed=None
170.6961 	EXP 	New trial (rep=0, index=0): None
170.7219 	EXP 	Imported /Users/richard/Visual_Attention/data/200003/DMS_et_12-36/2023-03-22_13h14.09.070/0-PRED_12-36.csv as conditions, 9 conditions, 35 params
170.7225 	EXP 	Created sequence: random, trialTypes=9, nReps=9, seed=None
170.7238 	EXP 	New trial (rep=0, index=0): OrderedDict([('trial_count', 5), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.6327428318759004), ('stimImage_i', 0), ('stimImage', 'images/picture_1.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage2_X', -11.733433509789462), ('responseImage2_Y', 11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789462, -11.733433509789466]), ('responseImage3_X', 11.733433509789462), ('responseImage3_Y', -11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.6327428318759004), ('resp_onset', 1.6327428318759003), ('resp_dur', 1.3672571681240997), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.3827428318759003), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
170.7303 	EXP 	eyetracker.clearEvents()
171.2332 	EXP 	eyetracker.setRecordingState(True)
171.2511 	EXP 	text_2: autoDraw = False
171.2511 	EXP 	text_2: autoDraw = False
171.2511 	EXP 	sample: image = 'images/picture_1.png'
171.2511 	EXP 	sample: autoDraw = True
171.2511 	EXP 	Delay: autoDraw = True
172.1713 	DATA 	Keypress: t
172.2553 	EXP 	sample: autoDraw = False
172.3700 	EXP 	Response_1: autoDraw = True
172.3700 	EXP 	Response_2: autoDraw = True
172.3700 	EXP 	Response_3: autoDraw = True
172.6367 	EXP 	Delay: autoDraw = False
173.6723 	DATA 	Keypress: t
173.7369 	EXP 	Response_1: autoDraw = False
173.7369 	EXP 	Response_2: autoDraw = False
173.7369 	EXP 	Response_3: autoDraw = False
173.7369 	EXP 	polygon: autoDraw = True
174.7369 	EXP 	polygon: autoDraw = False
175.1721 	DATA 	Keypress: t
175.7384 	EXP 	eyetracker.setRecordingState(False)
175.7410 	EXP 	New trial (rep=0, index=1): OrderedDict([('trial_count', 1), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.6327428318759004), ('stimImage_i', 0), ('stimImage', 'images/picture_1.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [11.733433509789462, -11.733433509789466]), ('responseImage2_X', 11.733433509789462), ('responseImage2_Y', -11.733433509789464), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [-11.733433509789462, 11.733433509789464]), ('responseImage3_X', -11.733433509789462), ('responseImage3_Y', 11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.6327428318759004), ('resp_onset', 1.6327428318759003), ('resp_dur', 1.3672571681240997), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.3827428318759003), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
175.7470 	EXP 	eyetracker.clearEvents()
176.2490 	EXP 	eyetracker.setRecordingState(True)
176.2583 	EXP 	sample: autoDraw = False
176.2583 	EXP 	Delay: autoDraw = False
176.2583 	EXP 	Response_1: autoDraw = False
176.2583 	EXP 	Response_2: autoDraw = False
176.2583 	EXP 	Response_3: autoDraw = False
176.2583 	EXP 	polygon: autoDraw = False
176.2583 	EXP 	sample: image = 'images/picture_1.png'
176.2583 	EXP 	sample: autoDraw = True
176.2583 	EXP 	Delay: autoDraw = True
176.6724 	DATA 	Keypress: t
177.2702 	EXP 	sample: autoDraw = False
177.3901 	EXP 	Response_1: autoDraw = True
177.3901 	EXP 	Response_2: autoDraw = True
177.3901 	EXP 	Response_3: autoDraw = True
177.6563 	EXP 	Delay: autoDraw = False
178.1717 	DATA 	Keypress: t
178.7564 	EXP 	polygon: autoDraw = True
178.7704 	EXP 	Response_1: autoDraw = False
178.7704 	EXP 	Response_2: autoDraw = False
178.7704 	EXP 	Response_3: autoDraw = False
179.6719 	DATA 	Keypress: t
179.7701 	EXP 	polygon: autoDraw = False
180.7602 	EXP 	eyetracker.setRecordingState(False)
180.7622 	EXP 	New trial (rep=0, index=2): OrderedDict([('trial_count', 0), ('blockType', 'PRED'), ('blockNum', 12), ('delay_time', 0.6327428318759004), ('stimImage_i', 0), ('stimImage', 'images/picture_1.png'), ('responseImage1', 'images/picture_1.png'), ('responseImage1_i', 0), ('responseImage1_pos', [11.733433509789464, 11.733433509789462]), ('responseImage1_X', 11.733433509789464), ('responseImage1_Y', 11.733433509789462), ('responseImage2', 'images/picture_2.png'), ('responseImage2_i', 1), ('responseImage2_pos', [-11.733433509789466, -11.733433509789462]), ('responseImage2_X', -11.733433509789464), ('responseImage2_Y', -11.733433509789462), ('responseImage3', 'images/picture_3.png'), ('responseImage3_i', 2), ('responseImage3_pos', [11.733433509789462, -11.733433509789466]), ('responseImage3_X', 11.733433509789462), ('responseImage3_Y', -11.733433509789464), ('cue_onset', 0), ('cue_dur', 1), ('delay_onset', 1), ('delay_dur', 0.6327428318759004), ('resp_onset', 1.6327428318759003), ('resp_dur', 1.3672571681240997), ('rest_onset', 3.0), ('rest_dur', 1), ('circle_dur', 1.3827428318759003), ('circle_onset', 0), ('total_dur', 4.0), ('cross_onset', 3.0), ('cross_dur', 1), ('delay_resp_period', 2)])
180.7681 	EXP 	eyetracker.clearEvents()
181.2706 	EXP 	eyetracker.setRecordingState(True)
181.2767 	DATA 	Keypress: t
181.2869 	EXP 	sample: autoDraw = False
181.2869 	EXP 	Delay: autoDraw = False
181.2869 	EXP 	Response_1: autoDraw = False
181.2869 	EXP 	Response_2: autoDraw = False
181.2869 	EXP 	Response_3: autoDraw = False
181.2869 	EXP 	polygon: autoDraw = False
181.2869 	EXP 	sample: image = 'images/picture_1.png'
181.2869 	EXP 	sample: autoDraw = True
181.2869 	EXP 	Delay: autoDraw = True
182.2899 	EXP 	sample: autoDraw = False
182.4033 	EXP 	Response_1: autoDraw = True
182.4033 	EXP 	Response_2: autoDraw = True
182.4033 	EXP 	Response_3: autoDraw = True
182.6701 	EXP 	Delay: autoDraw = False
182.6726 	DATA 	Keypress: t
183.7703 	EXP 	Response_1: autoDraw = False
183.7703 	EXP 	Response_2: autoDraw = False
183.7703 	EXP 	Response_3: autoDraw = False
183.7703 	EXP 	polygon: autoDraw = True
184.1719 	DATA 	Keypress: t
184.7703 	EXP 	polygon: autoDraw = False
185.7720 	EXP 	eyetracker.setRecordingState(False)
185.7773 	DATA 	Keypress: t
