trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.started,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.09995316599088,200.09995316599088,t,100.64260662499873,,,,,,,,,,,,,,,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,0,0,0,0,0,0,0,5,,,,,301.25382991599326,313.29043454099155,313.29043454099155,313.29043454099155,314.30018674999883,314.9810638749914,315.2143177079997,315.2143177079997,315.2143177079997,316.28104399998847,316.28104399998847,316.28104399998847,316.28104399998847,317.28042395800003,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,0,0,0,0,0,1,1,2,,,,,,,317.28042395800003,317.28042395800003,318.28102308299276,318.98106458300026,319.2142920829938,319.2142920829938,319.2142920829938,320.28104849999363,320.28104849999363,320.28104849999363,320.28104849999363,321.2806233750016,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,0,0,0,0,0,2,2,4,,,,,,,321.2806233750016,321.2806233750016,322.28104387500207,322.98103812499903,323.21429837499454,323.21429837499454,323.21429837499454,324.28119391600194,324.28119391600194,324.28119391600194,324.28119391600194,325.28096570799244,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,0,0,0,0,0,3,3,3,,,,,,,325.28096570799244,325.28096570799244,326.28117812499113,326.98102633300005,327.21433375000197,327.21433375000197,327.21433375000197,328.2811362909997,328.2811362909997,328.2811362909997,328.2811362909997,329.2806333329936,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,0,0,0,0,0,4,4,6,,,,,,,329.2806333329936,329.2806333329936,330.2810475409933,330.98111729099764,331.21407799998997,331.21407799998997,331.21407799998997,332.28111341600015,332.28111341600015,332.28111341600015,332.28111341600015,333.2807497079921,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,0,0,0,0,0,5,5,0,,,,,,,333.2807497079921,333.2807497079921,334.28108504100237,334.98106291599106,335.2143655409891,335.2143655409891,335.2143655409891,336.2811697500001,336.2811697500001,336.2811697500001,336.2811697500001,337.2805264159979,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,0,0,0,0,0,6,6,1,,,,,,,337.2805264159979,337.2805264159979,338.2810846659995,338.9810419159912,339.21453699999256,339.21453699999256,339.21453699999256,340.28106904099695,340.28106904099695,340.28106904099695,340.28106904099695,341.2807672499912,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,0,0,0,0,0,7,7,8,,,,,,,341.2807672499912,341.2807672499912,342.2805522909912,342.98125216599146,343.2145214579941,343.2145214579941,343.2145214579941,344.28110083298816,344.28110083298816,344.28110083298816,344.28110083298816,345.28098433298874,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,0,0,0,0,0,8,8,7,,,,,,,345.28098433298874,345.28098433298874,346.2812265409884,346.98108499999216,347.2142302499997,347.2142302499997,347.2142302499997,348.281038000001,348.281038000001,348.281038000001,348.281038000001,349.30099574998894,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,349.30099574998894,361.33384520799154,,,,,,,,,,,,,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
17,UNPRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,1,0,1,0,0,0,0,8,,,,,,,361.33384520799154,361.33384520799154,362.3477429159975,363.03306283299753,363.26782512498903,363.26782512498903,363.26782512498903,364.3338353329891,364.3338353329891,364.3338353329891,364.3338353329891,365.3473189579963,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
12,UNPRED,12,0.9379456433479738,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,1,0,1,0,0,1,1,3,,,,,,,365.3473189579963,365.3473189579963,366.347863374991,367.0478268329898,367.2813143329986,367.2813143329986,367.2813143329986,368.34792975000164,368.34792975000164,368.34792975000164,368.34792975000164,369.36646112499875,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
11,UNPRED,12,0.9379456433479738,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,1,0,1,0,0,2,2,2,,,,,,,369.36646112499875,369.36646112499875,370.381284624993,371.0670355409966,371.28127891599433,371.28127891599433,371.28127891599433,372.34762454099837,372.34762454099837,372.34762454099837,372.34762454099837,373.36646720799035,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
9,UNPRED,12,0.9379456433479738,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.9379456433479738,1.9379456433479736,1.0620543566520262,3.0,1,1.6879456433479738,0,4.0,3.0,1,2,1,0,1,0,0,3,3,0,,,,,,,373.36646720799035,373.36646720799035,374.38129887499963,375.06700774999626,375.28128516599827,375.28128516599827,375.28128516599827,376.3480102499889,376.3480102499889,376.3480102499889,376.3480102499889,377.34786095799063,200003,301,2023-04-07_12h37.41.327,DMS_et_12-36,2022.2.4,None,
