trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.60028749983758,86.60028749983758,t,66.42760262498632,,,,,,,,,,,,,,,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.5741415428030996,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5741415428030996,1.5741415428030996,1.4258584571969004,3.0,1,1.3241415428030996,0,4.0,3.0,1,2,0,0,0,0,0,0,0,2,,,,,153.54746324988082,165.58539445791394,165.58539445791394,165.58539445791394,166.59089154191315,166.92390033300035,167.15683875000104,167.15683875000104,167.15683875000104,168.57659662491642,168.59027562499978,168.59027562499978,168.59027562499978,169.58989779185504,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.5741415428030996,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5741415428030996,1.5741415428030996,1.4258584571969004,3.0,1,1.3241415428030996,0,4.0,3.0,1,2,0,0,0,0,0,1,1,1,,,,,,,169.58989779185504,169.58989779185504,170.59030624991283,170.92345454194583,171.15678937500343,171.15678937500343,171.15678937500343,172.59041233290918,172.59041233290918,172.59041233290918,172.59041233290918,173.58984724991024,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.5741415428030996,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5741415428030996,1.5741415428030996,1.4258584571969004,3.0,1,1.3241415428030996,0,4.0,3.0,1,2,0,0,0,0,0,2,2,0,,,,,,,173.58984724991024,173.58984724991024,174.5904761669226,174.92372624995187,175.15709612495266,175.15709612495266,175.15709612495266,176.59048554184847,176.59048554184847,176.59048554184847,176.59048554184847,177.58993124985136,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.5741415428030996,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5741415428030996,1.5741415428030996,1.4258584571969004,3.0,1,1.3241415428030996,0,4.0,3.0,1,2,0,0,0,0,0,3,3,6,,,,,,,177.58993124985136,177.58993124985136,178.59022550005466,178.9235403749626,179.1570669170469,179.1570669170469,179.1570669170469,180.59022874990478,180.59022874990478,180.59022874990478,180.59022874990478,181.59006354189478,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.5741415428030996,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.5741415428030996,1.5741415428030996,1.4258584571969004,3.0,1,1.3241415428030996,0,4.0,3.0,1,2,0,0,0,0,0,4,4,3,,,,,,,181.59006354189478,181.59006354189478,182.59047145792283,182.92372079193592,183.1568962498568,183.1568962498568,183.1568962498568,184.5904547078535,184.5904547078535,184.5904547078535,184.5904547078535,185.58987066685222,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.5741415428030996,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.5741415428030996,1.5741415428030996,1.4258584571969004,3.0,1,1.3241415428030996,0,4.0,3.0,1,2,0,0,0,0,0,5,5,8,,,,,,,185.58987066685222,185.58987066685222,186.59045837493613,186.92367445793934,187.15705737494864,187.15705737494864,187.15705737494864,188.59043179196306,188.59043179196306,188.59043179196306,188.59043179196306,189.58982874988578,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.5741415428030996,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5741415428030996,1.5741415428030996,1.4258584571969004,3.0,1,1.3241415428030996,0,4.0,3.0,1,2,0,0,0,0,0,6,6,5,,,,,,,189.58982874988578,189.58982874988578,190.59046070789918,190.9237674169708,191.15756904194131,191.15756904194131,191.15756904194131,192.59067170787603,192.59067170787603,192.59067170787603,192.59067170787603,193.58994316705503,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.5741415428030996,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5741415428030996,1.5741415428030996,1.4258584571969004,3.0,1,1.3241415428030996,0,4.0,3.0,1,2,0,0,0,0,0,7,7,7,,,,,,,193.58994316705503,193.58994316705503,194.59027041704394,194.92368537490256,195.15712120803073,195.15712120803073,195.15712120803073,196.5902844578959,196.5902844578959,196.5902844578959,196.5902844578959,197.58990533300675,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.5741415428030996,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5741415428030996,1.5741415428030996,1.4258584571969004,3.0,1,1.3241415428030996,0,4.0,3.0,1,2,0,0,0,0,0,8,8,4,,,,,,,197.58990533300675,197.58990533300675,198.59044220787473,198.92373662488535,199.15703733288683,199.15703733288683,199.15703733288683,200.5904439999722,200.5904439999722,200.5904439999722,200.5904439999722,201.60945216706023,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,201.60945216706023,213.64237704197876,,,,,,,,,,,,,200005,002,2023-04-04_10h55.29.924,DMS_et_12-36,2022.2.4,None,
