trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset,total_dur,cross_onset,cross_dur,delay_resp_period,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.started,text.started,key_resp.keys,key_resp.rt,text_2.started,text_2.stopped,sample.started,Delay.started,sample.stopped,Delay.stopped,Response_1.started,Response_2.started,Response_3.started,polygon.started,Response_1.stopped,Response_2.stopped,Response_3.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.10246187500161,52.10246187500161,t,69.6514509999979,,,,,,,,,,,,,,,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
2,PRED,12,0.6458442310748047,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.6458442310748047,1.6458442310748047,1.3541557689251953,3.0,1,1.3958442310748047,0,4.0,3.0,1,2,0,0,0,0,0,0,0,2,,,,,122.27285150000534,134.3075770409996,134.3075770409996,134.3075770409996,135.31641066600423,135.71646012500423,135.94985620800435,135.94985620800435,135.94985620800435,137.30255029100226,137.31642737500079,137.31642737500079,137.31642737500079,138.31617979099974,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
6,PRED,12,0.6458442310748047,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6458442310748047,1.6458442310748047,1.3541557689251953,3.0,1,1.3958442310748047,0,4.0,3.0,1,2,0,0,0,0,0,1,1,6,,,,,,,138.31617979099974,138.31617979099974,139.31638929100154,139.71643308300554,139.9496843750021,139.9496843750021,139.9496843750021,141.3162340830022,141.3162340830022,141.3162340830022,141.3162340830022,142.3159309160037,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
7,PRED,12,0.6458442310748047,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.6458442310748047,1.6458442310748047,1.3541557689251953,3.0,1,1.3958442310748047,0,4.0,3.0,1,2,0,0,0,0,0,2,2,7,,,,,,,142.3159309160037,142.3159309160037,143.31644941600098,143.716420458004,143.9499284160047,143.9499284160047,143.9499284160047,145.3163964580017,145.3163964580017,145.3163964580017,145.3163964580017,146.31615979100025,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
8,PRED,12,0.6458442310748047,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6458442310748047,1.6458442310748047,1.3541557689251953,3.0,1,1.3958442310748047,0,4.0,3.0,1,2,0,0,0,0,0,3,3,8,,,,,,,146.31615979100025,146.31615979100025,147.31640195799991,147.7163975000003,147.9501536250027,147.9501536250027,147.9501536250027,149.31659812500584,149.31659812500584,149.31659812500584,149.31659812500584,150.31618945800437,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
1,PRED,12,0.6458442310748047,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.6458442310748047,1.6458442310748047,1.3541557689251953,3.0,1,1.3958442310748047,0,4.0,3.0,1,2,0,0,0,0,0,4,4,1,,,,,,,150.31618945800437,150.31618945800437,151.31652879100147,151.71625520800444,151.9494625830048,151.9494625830048,151.9494625830048,153.31662937500369,153.31662937500369,153.31662937500369,153.31662937500369,154.31614916599938,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
3,PRED,12,0.6458442310748047,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,0,1,1,0.6458442310748047,1.6458442310748047,1.3541557689251953,3.0,1,1.3958442310748047,0,4.0,3.0,1,2,0,0,0,0,0,5,5,3,,,,,,,154.31614916599938,154.31614916599938,155.31647591599904,155.71663900000567,155.9498683330021,155.9498683330021,155.9498683330021,157.31642779100366,157.31642779100366,157.31642779100366,157.31642779100366,158.3159327079993,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
0,PRED,12,0.6458442310748047,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,0,1,1,0.6458442310748047,1.6458442310748047,1.3541557689251953,3.0,1,1.3958442310748047,0,4.0,3.0,1,2,0,0,0,0,0,6,6,0,,,,,,,158.3159327079993,158.3159327079993,159.31669041600253,159.71661825000047,159.94990125000186,159.94990125000186,159.94990125000186,161.31669983300526,161.31669983300526,161.31669983300526,161.31669983300526,162.3162436660059,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
4,PRED,12,0.6458442310748047,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6458442310748047,1.6458442310748047,1.3541557689251953,3.0,1,1.3958442310748047,0,4.0,3.0,1,2,0,0,0,0,0,7,7,4,,,,,,,162.3162436660059,162.3162436660059,163.31646400000318,163.71643675000087,163.9499334159991,163.9499334159991,163.9499334159991,165.31645508300426,165.31645508300426,165.31645508300426,165.31645508300426,166.31595575000392,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
5,PRED,12,0.6458442310748047,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789464,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.6458442310748047,1.6458442310748047,1.3541557689251953,3.0,1,1.3958442310748047,0,4.0,3.0,1,2,0,0,0,0,0,8,8,5,,,,,,,166.31595575000392,166.31595575000392,167.31660545799969,167.7166342910059,167.9497960410008,167.9497960410008,167.9497960410008,169.3166500830048,169.3166500830048,169.3166500830048,169.3166500830048,170.3356491250015,200006,005,2023-04-07_11h28.09.141,DMS_et_12-36,2022.2.4,None,
