,trial_count,blockType,blockNum,delay_time,stimImage_i,stimImage,responseImage1,responseImage1_i,responseImage1_pos,responseImage1_X,responseImage1_Y,responseImage2,responseImage2_i,responseImage2_pos,responseImage2_X,responseImage2_Y,responseImage3,responseImage3_i,responseImage3_pos,responseImage3_X,responseImage3_Y,cue_onset,cue_dur,delay_onset,delay_dur,resp_onset,resp_dur,rest_onset,rest_dur,circle_dur,circle_onset
2,20,PRED,12,0.6578832456457935,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,0.6578832456457935,1.6578832456457935,1.3421167543542065,3,1,1.4078832456457935,0
3,21,PRED,12,0.9950765628971576,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9950765628971576,1.9950765628971576,1.0049234371028424,3,1,1.7450765628971576,0
4,22,PRED,12,0.8141443066049704,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,0.8141443066049704,1.8141443066049705,1.1858556933950295,3,1,1.5641443066049705,0
5,23,PRED,12,1.0459940099528033,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,1.0459940099528033,2.0459940099528033,0.9540059900471967,3,1,1.7959940099528033,0
6,24,PRED,12,1.0453326764671962,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,1.0453326764671962,2.045332676467196,0.9546673235328038,3,1,1.7953326764671962,0
7,25,PRED,12,0.5248553740323447,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.5248553740323447,1.5248553740323447,1.4751446259676553,3,1,1.2748553740323447,0
8,26,PRED,12,0.8215674352047992,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,0.8215674352047992,1.8215674352047992,1.1784325647952008,3,1,1.5715674352047992,0
0,27,UNPRED,12,0.9472403729420918,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,0.9472403729420918,1.9472403729420917,1.0527596270579083,3,1,1.6972403729420917,0
1,28,UNPRED,12,0.7789077192069318,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,0.7789077192069318,1.7789077192069318,1.2210922807930682,3,1,1.5289077192069318,0
2,29,UNPRED,12,0.7500445585221972,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,0.7500445585221972,1.7500445585221973,1.2499554414778027,3,1,1.5000445585221973,0
3,30,UNPRED,12,1.0211852787374238,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.0211852787374238,2.021185278737424,0.9788147212625762,3,1,1.7711852787374238,0
4,31,UNPRED,12,0.778550193897123,1,images/picture_2.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,0.778550193897123,1.7785501938971229,1.2214498061028771,3,1,1.5285501938971229,0
5,32,UNPRED,12,1.0559026184673694,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.0559026184673694,2.0559026184673694,0.9440973815326306,3,1,1.8059026184673694,0
6,33,UNPRED,12,0.6256357302753932,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.6256357302753932,1.6256357302753932,1.3743642697246068,3,1,1.3756357302753932,0
7,34,UNPRED,12,0.6367547735513425,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.6367547735513425,1.6367547735513424,1.3632452264486576,3,1,1.3867547735513424,0
8,35,UNPRED,12,0.9302859250844162,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.9302859250844162,1.9302859250844162,1.0697140749155838,3,1,1.6802859250844162,0
0,36,PRED,12,0.5150090774811503,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.5150090774811503,1.5150090774811504,1.4849909225188496,3,1,1.2650090774811504,0
1,37,PRED,12,1.0104748843365479,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,1.0104748843365479,2.010474884336548,0.9895251156634521,3,1,1.7604748843365479,0
2,38,PRED,12,0.849071786049521,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,0.849071786049521,1.849071786049521,1.150928213950479,3,1,1.599071786049521,0
3,39,PRED,12,0.9459786747211666,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.9459786747211666,1.9459786747211667,1.0540213252788333,3,1,1.6959786747211667,0
4,40,PRED,12,0.6633734717875879,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.6633734717875879,1.6633734717875879,1.3366265282124121,3,1,1.4133734717875879,0
5,41,PRED,12,0.7128858234742107,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,0.7128858234742107,1.7128858234742106,1.2871141765257894,3,1,1.4628858234742106,0
6,42,PRED,12,0.7228800652150004,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7228800652150004,1.7228800652150005,1.2771199347849995,3,1,1.4728800652150005,0
7,43,PRED,12,1.1241702146809538,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,1.1241702146809538,2.124170214680954,0.8758297853190462,3,1,1.8741702146809538,0
8,44,PRED,12,0.7934405621380527,2,images/picture_3.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.7934405621380527,1.7934405621380527,1.2065594378619473,3,1,1.5434405621380527,0
0,45,UNPRED,12,0.8222671281421783,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,0.8222671281421783,1.8222671281421783,1.1777328718578217,3,1,1.5722671281421783,0
1,46,UNPRED,12,0.5515573476686633,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,0.5515573476686633,1.5515573476686633,1.4484426523313367,3,1,1.3015573476686633,0
2,47,UNPRED,12,1.1597741178053549,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.1597741178053549,2.159774117805355,0.8402258821946451,3,1,1.9097741178053549,0
3,48,UNPRED,12,0.9001215323149871,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,0.9001215323149871,1.9001215323149871,1.0998784676850129,3,1,1.6501215323149871,0
4,49,UNPRED,12,0.8043179469084802,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,0.8043179469084802,1.8043179469084802,1.1956820530915198,3,1,1.5543179469084802,0
5,50,UNPRED,12,1.1269456684770707,2,images/picture_3.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,1.1269456684770707,2.1269456684770707,0.8730543315229293,3,1,1.8769456684770707,0
6,51,UNPRED,12,1.0278713745054764,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,1.0278713745054764,2.0278713745054766,0.9721286254945236,3,1,1.7778713745054766,0
7,52,UNPRED,12,0.8293812592105079,1,images/picture_2.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,0,1,1,0.8293812592105079,1.8293812592105079,1.1706187407894921,3,1,1.5793812592105079,0
8,53,UNPRED,12,0.8550931454530375,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,0,1,1,0.8550931454530375,1.8550931454530375,1.1449068545469625,3,1,1.6050931454530375,0
0,54,PRED,12,0.844980308126152,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_2.png,1,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.844980308126152,1.844980308126152,1.155019691873848,3,1,1.594980308126152,0
1,55,PRED,12,0.9717038653354422,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,0.9717038653354422,1.9717038653354422,1.0282961346645578,3,1,1.7217038653354422,0
2,56,PRED,12,0.8038885712077103,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.8038885712077103,1.8038885712077102,1.1961114287922898,3,1,1.5538885712077102,0
3,57,PRED,12,0.7575108936760029,0,images/picture_1.png,images/picture_1.png,0,"[11.733433509789462, -11.733433509789466]",11.733433509789462,-11.733433509789466,images/picture_2.png,1,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,images/picture_3.png,2,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,0,1,1,0.7575108936760029,1.7575108936760029,1.2424891063239971,3,1,1.5075108936760029,0
4,58,PRED,12,0.7826112059369981,0,images/picture_1.png,images/picture_1.png,0,"[-11.733433509789466, -11.733433509789462]",-11.733433509789466,-11.733433509789462,images/picture_2.png,1,"[-11.733433509789462, 11.733433509789464]",-11.733433509789462,11.733433509789464,images/picture_3.png,2,"[11.733433509789464, 11.733433509789462]",11.733433509789464,11.733433509789462,0,1,1,0.7826112059369981,1.782611205936998,1.217388794063002,3,1,1.532611205936998,0
